name	iPS_Ctrl_TP_vs_iPS_BD_NR_TP	iPS_Ctrl_TP_vs_iPS_BD_R_TP	iPS_Ctrl_TP_vs_iPS_BD_TP	UnChanged_iPS_Ctrl_TP_vs_Primary_TP
PHELYSPROt	0	0	0	1
PHEPHEASNr	0	0	0	1
PHEPHEASNt	0	0	0	1
PHEPHEr	0	0	0	1
PHEPHEt	0	0	0	1
PHEPHETHRr	0	0	0	1
PHEPHETHRt	0	0	0	1
PHEPROARGr	0	0	0	1
PHEPROARGt	0	0	0	1
PHESERTRPr	0	0	0	1
PHESERTRPt	0	0	0	1
PHEt4	0	0	0	1
PHETHRLYSr	0	0	0	1
PHETHRLYSt	0	0	0	1
PHETRPLEUr	0	0	0	1
PHETRPLEUt	0	0	0	1
PHETYRGLNr	0	0	0	1
PHETYRGLNt	0	0	0	1
PHETYRLYSr	0	0	0	1
PHETYRLYSt	0	0	0	1
PHETYRr	0	0	0	1
PHETYRt	0	0	0	1
PHLAC	0	0	0	1
PHLACHt	0	0	0	1
PHPYRte	0	0	0	1
PHYHx	0	0	0	1
PHYTt	0	0	0	1
PI345P5P	0	0	0	1
PI3P4K	0	0	0	1
PI45PLC	0	0	0	1
PIPLC	0	0	0	1
PIt6b	0	0	0	1
PIt7	0	0	0	1
PIt8	0	0	0	1
PIt9	0	0	0	1
PIter	0	0	0	1
PMI12346PHn	0	0	0	1
PMTCOAFABP1tc	0	0	0	1
PPASMCT1	0	0	0	1
PPAt	0	0	0	1
PPItm	0	0	0	1
PPItr	0	0	0	1
PPMI12346Ptn	0	0	0	1
PRGSTRNt	0	0	0	1
PRISTANALtx	0	0	0	1
PRISTtx	0	0	0	1
PRO_Dtde	0	0	0	1
PROARGASPr	0	0	0	1
PROARGASPt	0	0	0	1
PROARGCYSr	0	0	0	1
PROARGCYSt	0	0	0	1
PROASNCYSr	0	0	0	1
PROASNCYSt	0	0	0	1
PRODt2r	0	0	0	1
PROFVSCOAhc	0	0	0	1
PROFVSCOAitx	0	0	0	1
PROFVShc	0	0	0	1
PROFVStev	0	0	0	1
PROGLULYSr	0	0	0	1
PROGLULYSt	0	0	0	1
PROHISr	0	0	0	1
PROHISt	0	0	0	1
PROHISTYRr	0	0	0	1
PROHISTYRt	0	0	0	1
PROLEUARGr	0	0	0	1
PROLEUARGt	0	0	0	1
PROPAT4te	0	0	0	1
PROPHEr	0	0	0	1
PROPHEt	0	0	0	1
PROSTGD2t	0	0	0	1
PROSTGE1t	0	0	0	1
PROSTGE2t	0	0	0	1
PROSTGE2t2	0	0	0	1
PROSTGF2t	0	0	0	1
PROSTGH2t	0	0	0	1
PROt2r	0	0	0	1
PROt4	0	0	0	1
PROt4_2_r	0	0	0	1
PROTRPLYSr	0	0	0	1
PROTRPLYSt	0	0	0	1
PROTRPTHRr	0	0	0	1
PROTRPTHRt	0	0	0	1
PSERtr	0	0	0	1
PTDCACRNt	0	0	0	1
PTVSTtep	0	0	0	1
PUNP1	0	0	0	1
PUNP2	0	0	0	1
PVD3	0	0	0	1
PVSHtu	0	0	0	1
PVStep	0	0	0	1
PYDAMtr	0	0	0	1
PYDXNtr	0	0	0	1
PYDXtr	0	0	0	1
PYK	0	0	0	1
PYRSMCT1	0	0	0	1
PYRt2m	0	0	0	1
PYRt2p	0	0	0	1
PYRt2r	0	0	0	1
Q10H2e	0	0	0	1
q10h2tc	0	0	0	1
q10tm	0	0	0	1
r0002	0	0	0	1
r0021	0	0	0	1
r0027	0	0	0	1
r0047	0	0	0	1
r0082	0	0	0	1
r0083	0	0	0	1
r0084	0	0	0	1
r0119	0	0	0	1
r0139	0	0	0	1
r0149	0	0	0	1
r0166	0	0	0	1
r0170	0	0	0	1
r0173	0	0	0	1
r0181	0	0	0	1
r0249	0	0	0	1
r0317	0	0	0	1
r0380	0	0	0	1
r0383	0	0	0	1
r0408	0	0	0	1
r0410	0	0	0	1
r0422	0	0	0	1
r0423	0	0	0	1
r0424	0	0	0	1
r0425	0	0	0	1
r0426	0	0	0	1
r0434	0	0	0	1
r0437	0	0	0	1
r0475	0	0	0	1
r0488	0	0	0	1
r0494	0	0	0	1
r0497	0	0	0	1
r0537	0	0	0	1
r0541	0	0	0	1
r0545	0	0	0	1
r0547	0	0	0	1
r0552	0	0	0	1
r0553	0	0	0	1
r0555	0	0	0	1
r0575	0	0	0	1
r0587	0	0	0	1
r0610	0	0	0	1
r0611	0	0	0	1
r0636	0	0	0	1
r0643	0	0	0	1
r0688	0	0	0	1
r0707	0	0	0	1
r0737	0	0	0	1
r0743	0	0	0	1
r0744	0	0	0	1
r0750	0	0	0	1
r0752	0	0	0	1
r0753	0	0	0	1
r0754	0	0	0	1
r0755	0	0	0	1
r0758	0	0	0	1
r0786	0	0	0	1
r0797	0	0	0	1
r0801	0	0	0	1
r0809	0	0	0	1
r0812	0	0	0	1
r0817	0	0	0	1
r0819	0	0	0	1
r0821	0	0	0	1
r0822	0	0	0	1
r0829	0	0	0	1
r0830	0	0	0	1
r0835	0	0	0	1
r0838	0	0	0	1
r0840	0	0	0	1
r0841	0	0	0	1
r0842	0	0	0	1
r0853	0	0	0	1
r0860	0	0	0	1
r0879	0	0	0	1
r0892	0	0	0	1
r0908	0	0	0	1
r0909	0	0	0	1
r0913	0	0	0	1
r0915	0	0	0	1
r0917	0	0	0	1
r0934	0	0	0	1
r0936	0	0	0	1
r0937	0	0	0	1
r0954	0	0	0	1
r0963	0	0	0	1
r0983	0	0	0	1
r0984	0	0	0	1
r0987	0	0	0	1
r0995	0	0	0	1
r0998	0	0	0	1
r0999	0	0	0	1
r1001	0	0	0	1
r1030	0	0	0	1
r1051	0	0	0	1
r1088	0	0	0	1
r1090	0	0	0	1
r1147	0	0	0	1
r1148	0	0	0	1
r1165	0	0	0	1
r1166	0	0	0	1
r1174	0	0	0	1
r1175	0	0	0	1
r1251	0	0	0	1
r1255	0	0	0	1
r1260	0	0	0	1
r1291	0	0	0	1
r1298	0	0	0	1
r1400	0	0	0	1
r1401	0	0	0	1
r1411	0	0	0	1
r1423	0	0	0	1
r1435	0	0	0	1
r1456	0	0	0	1
r1457	0	0	0	1
r1467	0	0	0	1
r1493	0	0	0	1
r1544	0	0	0	1
r1546	0	0	0	1
r1547	0	0	0	1
r1548	0	0	0	1
r1549	0	0	0	1
r1551	0	0	0	1
r1552	0	0	0	1
r1553	0	0	0	1
r1554	0	0	0	1
r1556	0	0	0	1
r1557	0	0	0	1
r1559	0	0	0	1
r1560	0	0	0	1
r1561	0	0	0	1
r1562	0	0	0	1
r1563	0	0	0	1
r1564	0	0	0	1
r1565	0	0	0	1
r1566	0	0	0	1
r1567	0	0	0	1
r1568	0	0	0	1
r1569	0	0	0	1
r1570	0	0	0	1
r1571	0	0	0	1
r1573	0	0	0	1
r1574	0	0	0	1
r1575	0	0	0	1
r1576	0	0	0	1
r1578	0	0	0	1
r1579	0	0	0	1
r1580	0	0	0	1
r1581	0	0	0	1
r1583	0	0	0	1
r1584	0	0	0	1
r1585	0	0	0	1
r1587	0	0	0	1
r1588	0	0	0	1
r1589	0	0	0	1
r1590	0	0	0	1
r1591	0	0	0	1
r1592	0	0	0	1
r1593	0	0	0	1
r1594	0	0	0	1
r1595	0	0	0	1
r1596	0	0	0	1
r1597	0	0	0	1
r1598	0	0	0	1
r1599	0	0	0	1
r1600	0	0	0	1
r1602	0	0	0	1
r1603	0	0	0	1
r1604	0	0	0	1
r1605	0	0	0	1
r1606	0	0	0	1
r1607	0	0	0	1
r1608	0	0	0	1
r1609	0	0	0	1
r1610	0	0	0	1
r1611	0	0	0	1
r1612	0	0	0	1
r1613	0	0	0	1
r1614	0	0	0	1
r1615	0	0	0	1
r1616	0	0	0	1
r1617	0	0	0	1
r1618	0	0	0	1
r1619	0	0	0	1
r1620	0	0	0	1
r1621	0	0	0	1
r1622	0	0	0	1
r1623	0	0	0	1
r1624	0	0	0	1
r1625	0	0	0	1
r1626	0	0	0	1
r1627	0	0	0	1
r1628	0	0	0	1
r1629	0	0	0	1
r1630	0	0	0	1
r1631	0	0	0	1
r1632	0	0	0	1
r1633	0	0	0	1
r1634	0	0	0	1
r1635	0	0	0	1
r1636	0	0	0	1
r1637	0	0	0	1
r1638	0	0	0	1
r1639	0	0	0	1
r1640	0	0	0	1
r1641	0	0	0	1
r1642	0	0	0	1
r1643	0	0	0	1
r1644	0	0	0	1
r1645	0	0	0	1
r1646	0	0	0	1
r1647	0	0	0	1
r1648	0	0	0	1
r1649	0	0	0	1
r1650	0	0	0	1
r1651	0	0	0	1
r1652	0	0	0	1
r1653	0	0	0	1
r1654	0	0	0	1
r1655	0	0	0	1
r1656	0	0	0	1
r1657	0	0	0	1
r1658	0	0	0	1
r1659	0	0	0	1
r1660	0	0	0	1
r1661	0	0	0	1
r1662	0	0	0	1
r1664	0	0	0	1
r1665	0	0	0	1
r1666	0	0	0	1
r1667	0	0	0	1
r1668	0	0	0	1
r1669	0	0	0	1
r1670	0	0	0	1
r1671	0	0	0	1
r1684	0	0	0	1
r1920	0	0	0	1
r2038	0	0	0	1
r2079	0	0	0	1
r2080	0	0	0	1
r2081	0	0	0	1
r2082	0	0	0	1
r2083	0	0	0	1
r2084	0	0	0	1
r2085	0	0	0	1
r2086	0	0	0	1
r2087	0	0	0	1
r2088	0	0	0	1
r2089	0	0	0	1
r2090	0	0	0	1
r2091	0	0	0	1
r2092	0	0	0	1
r2093	0	0	0	1
r2094	0	0	0	1
r2095	0	0	0	1
r2096	0	0	0	1
r2097	0	0	0	1
r2098	0	0	0	1
r2099	0	0	0	1
r2100	0	0	0	1
r2102	0	0	0	1
r2103	0	0	0	1
r2104	0	0	0	1
r2105	0	0	0	1
r2106	0	0	0	1
r2107	0	0	0	1
r2108	0	0	0	1
r2109	0	0	0	1
r2110	0	0	0	1
r2111	0	0	0	1
r2112	0	0	0	1
r2113	0	0	0	1
r2114	0	0	0	1
r2115	0	0	0	1
r2117	0	0	0	1
r2118	0	0	0	1
r2119	0	0	0	1
r2120	0	0	0	1
r2121	0	0	0	1
r2122	0	0	0	1
r2123	0	0	0	1
r2124	0	0	0	1
r2125	0	0	0	1
r2126	0	0	0	1
r2127	0	0	0	1
r2128	0	0	0	1
r2129	0	0	0	1
r2130	0	0	0	1
r2131	0	0	0	1
r2132	0	0	0	1
r2133	0	0	0	1
r2140	0	0	0	1
r2141	0	0	0	1
r2144	0	0	0	1
r2145	0	0	0	1
r2149	0	0	0	1
r2150	0	0	0	1
r2194	0	0	0	1
r2197	0	0	0	1
r2198	0	0	0	1
r2202	0	0	0	1
r2309	0	0	0	1
r2310	0	0	0	1
r2313	0	0	0	1
r2315	0	0	0	1
r2316	0	0	0	1
r2319	0	0	0	1
r2320	0	0	0	1
r2323	0	0	0	1
r2325	0	0	0	1
r2326	0	0	0	1
r2327	0	0	0	1
r2328	0	0	0	1
r2329	0	0	0	1
r2330	0	0	0	1
r2332	0	0	0	1
r2334	0	0	0	1
r2341	0	0	0	1
r2342	0	0	0	1
r2343	0	0	0	1
r2344	0	0	0	1
r2346	0	0	0	1
r2353	0	0	0	1
r2354	0	0	0	1
r2355	0	0	0	1
r2358	0	0	0	1
r2360	0	0	0	1
r2361	0	0	0	1
r2362	0	0	0	1
r2363	0	0	0	1
r2364	0	0	0	1
r2365	0	0	0	1
r2366	0	0	0	1
r2367	0	0	0	1
r2368	0	0	0	1
r2369	0	0	0	1
r2371	0	0	0	1
r2372	0	0	0	1
r2373	0	0	0	1
r2374	0	0	0	1
r2375	0	0	0	1
r2376	0	0	0	1
r2377	0	0	0	1
r2378	0	0	0	1
r2379	0	0	0	1
r2380	0	0	0	1
r2419	0	0	0	1
r2420	0	0	0	1
r2434	0	0	0	1
r2436	0	0	0	1
r2438	0	0	0	1
r2471	0	0	0	1
r2507	0	0	0	1
r2509	0	0	0	1
r2510	0	0	0	1
r2514e	0	0	0	1
r2516	0	0	0	1
r2519	0	0	0	1
r2521	0	0	0	1
r2537	0	0	0	1
r2538	0	0	0	1
RBFK	0	0	0	1
RE0344C	0	0	0	1
RE0453C	0	0	0	1
RE0453N	0	0	0	1
RE0456N	0	0	0	1
RE0579C	0	0	0	1
RE0830C	0	0	0	1
RE0830N	0	0	0	1
RE0915C	0	0	0	1
RE0915E	0	0	0	1
RE0935E	0	0	0	1
RE0936E	0	0	0	1
RE0937E	0	0	0	1
RE0938E	0	0	0	1
RE0958E	0	0	0	1
RE1441R	0	0	0	1
RE1448R	0	0	0	1
RE1520M	0	0	0	1
RE1522M	0	0	0	1
RE1525M	0	0	0	1
RE1527M	0	0	0	1
RE1532M	0	0	0	1
RE1534M	0	0	0	1
RE1691M	0	0	0	1
RE1709C	0	0	0	1
RE1709N	0	0	0	1
RE1711C	0	0	0	1
RE1807C	0	0	0	1
RE1845C	0	0	0	1
RE1845X	0	0	0	1
RE1901R	0	0	0	1
RE1915C	0	0	0	1
RE1916C	0	0	0	1
RE1918C	0	0	0	1
RE1919C	0	0	0	1
RE1921C	0	0	0	1
RE1925C	0	0	0	1
RE1933C	0	0	0	1
RE1957R	0	0	0	1
RE2079R	0	0	0	1
RE2080C	0	0	0	1
RE2130C	0	0	0	1
RE2269E	0	0	0	1
RE2270E	0	0	0	1
RE2273E	0	0	0	1
RE2304E	0	0	0	1
RE2327C	0	0	0	1
RE2349C	0	0	0	1
RE2445E	0	0	0	1
RE2514E	0	0	0	1
RE2526C	0	0	0	1
RE2541E	0	0	0	1
RE2624X	0	0	0	1
RE2626C	0	0	0	1
RE2640C	0	0	0	1
RE2644C	0	0	0	1
RE2649C	0	0	0	1
RE2651R	0	0	0	1
RE2655R	0	0	0	1
RE2658R	0	0	0	1
RE2660C	0	0	0	1
RE2660N	0	0	0	1
RE2766C	0	0	0	1
RE3010C	0	0	0	1
RE3010M	0	0	0	1
RE3010X	0	0	0	1
RE3050R	0	0	0	1
RE3073X	0	0	0	1
RE3074X	0	0	0	1
RE3081X	0	0	0	1
RE3082X	0	0	0	1
RE3086X	0	0	0	1
RE3095C	0	0	0	1
RE3146R	0	0	0	1
RE3156X	0	0	0	1
RE3157X	0	0	0	1
RE3158X	0	0	0	1
RE3159X	0	0	0	1
RE3160R	0	0	0	1
RE3177M	0	0	0	1
RE3178M	0	0	0	1
RE3179M	0	0	0	1
RE3185M	0	0	0	1
RE3186M	0	0	0	1
RE3189M	0	0	0	1
RE3190M	0	0	0	1
RE3191M	0	0	0	1
RE3192M	0	0	0	1
RE3193M	0	0	0	1
RE3194M	0	0	0	1
RE3195M	0	0	0	1
RE3198C	0	0	0	1
RE3218C	0	0	0	1
RE3220C	0	0	0	1
RE3245C	0	0	0	1
RE3247X	0	0	0	1
RE3268R	0	0	0	1
RE3301C	0	0	0	1
RE3346C	0	0	0	1
RE3381E	0	0	0	1
RE3421R	0	0	0	1
RE3423C	0	0	0	1
RE3430C	0	0	0	1
RE3430X	0	0	0	1
RE3431C	0	0	0	1
RE3432C	0	0	0	1
RE3432X	0	0	0	1
RE3520E	0	0	0	1
RE3524R	0	0	0	1
RE3628M	0	0	0	1
RETNt	0	0	0	1
RNDR2	0	0	0	1
RNDR3	0	0	0	1
RNDR4	0	0	0	1
RPE	0	0	0	1
RPEc	0	0	0	1
RPI	0	0	0	1
RSVtev	0	0	0	1
RSVtu	0	0	0	1
Rtotaltl	0	0	0	1
S2L2N2M2MASNtly	0	0	0	1
S2TASE1ly	0	0	0	1
S2TASE2ly	0	0	0	1
S3TASE1ly	0	0	0	1
S3TASE2ly	0	0	0	1
S3TASE3ly	0	0	0	1
S6TASE10ly	0	0	0	1
S6TASE11ly	0	0	0	1
S6TASE12ly	0	0	0	1
S6TASE13ly	0	0	0	1
S6TASE14ly	0	0	0	1
S6TASE15ly	0	0	0	1
S6TASE16ly	0	0	0	1
S6TASE17ly	0	0	0	1
S6TASE18ly	0	0	0	1
S6TASE19ly	0	0	0	1
S6TASE1ly	0	0	0	1
S6TASE20ly	0	0	0	1
S6TASE21ly	0	0	0	1
S6TASE2ly	0	0	0	1
S6TASE3ly	0	0	0	1
SALMCOM	0	0	0	1
SBTR	0	0	0	1
SCPx	0	0	0	1
SELMETHt2e	0	0	0	1
SELMETHte	0	0	0	1
SERARGALAr	0	0	0	1
SERARGALAt	0	0	0	1
SERARGTRPr	0	0	0	1
SERARGTRPt	0	0	0	1
SERCYSARGr	0	0	0	1
SERCYSARGt	0	0	0	1
SERGLNexR	0	0	0	1
SERGLYexR	0	0	0	1
SERLYSHISr	0	0	0	1
SERLYSHISt	0	0	0	1
SERPHELYSr	0	0	0	1
SERPHELYSt	0	0	0	1
SERt4	0	0	0	1
SERtN1	0	0	0	1
SERTRPHISr	0	0	0	1
SERTRPHISt	0	0	0	1
SIAASE2ly	0	0	0	1
SIAASEly	0	0	0	1
sink_17ahprgstrn[c]	0	0	0	1
sink_34dhpac[c]	0	0	0	1
sink_4abut[l]	0	0	0	1
sink_5hpet[c]	0	0	0	1
sink_7klitchol[c]	0	0	0	1
sink_arg_L[c]	0	0	0	1
sink_asn_L[c]	0	0	0	1
sink_asp_L[c]	0	0	0	1
sink_btn[c]	0	0	0	1
sink_c226coa[c]	0	0	0	1
sink_CE1273[c]	0	0	0	1
sink_chsterol[c]	0	0	0	1
sink_citr[c]	0	0	0	1
sink_clpn_hs[c]	0	0	0	1
sink_coa[c]	0	0	0	1
sink_ctp[c]	0	0	0	1
sink_fe3[c]	0	0	0	1
sink_HC02192[c]	0	0	0	1
sink_HC02193[c]	0	0	0	1
sink_HC02197[c]	0	0	0	1
sink_HC02198[c]	0	0	0	1
sink_HC02220[c]	0	0	0	1
sink_his_L[c]	0	0	0	1
sink_ile_L[c]	0	0	0	1
sink_leu_L[c]	0	0	0	1
sink_lys_L[c]	0	0	0	1
sink_met_L[c]	0	0	0	1
sink_minohp[c]	0	0	0	1
sink_phe_L[c]	0	0	0	1
sink_pi[m]	0	0	0	1
sink_ps_hs[c]	0	0	0	1
sink_pydam[c]	0	0	0	1
sink_pydx[c]	0	0	0	1
sink_pydxn[c]	0	0	0	1
sink_sphmyln_hs[c]	0	0	0	1
sink_tag_hs[c]	0	0	0	1
sink_tdechola[c]	0	0	0	1
sink_thcholstoic[c]	0	0	0	1
sink_thf[c]	0	0	0	1
sink_thr_L[c]	0	0	0	1
sink_trp_L[c]	0	0	0	1
sink_utp[c]	0	0	0	1
sink_val_L[c]	0	0	0	1
sink_vitd3[c]	0	0	0	1
SMPD3l	0	0	0	1
SMS1	0	0	0	1
SMS10	0	0	0	1
SMS11	0	0	0	1
SMS12	0	0	0	1
SMS13	0	0	0	1
SMS14	0	0	0	1
SMS15	0	0	0	1
SMS16	0	0	0	1
SMS1S2	0	0	0	1
SMS2	0	0	0	1
SMS3	0	0	0	1
SMS4	0	0	0	1
SMS5	0	0	0	1
SMS6	0	0	0	1
SMS7	0	0	0	1
SMS8	0	0	0	1
SMS9	0	0	0	1
SMSn	0	0	0	1
SMVthep	0	0	0	1
SMVtv	0	0	0	1
SOAT12	0	0	0	1
SPH1Pte	0	0	0	1
SPHINGStl	0	0	0	1
SPHMYLN180241_hs_SECt	0	0	0	1
SPHMYLN18114_hs_SECt	0	0	0	1
SPHMYLN18115_hs_SECt	0	0	0	1
SPHMYLN18116_hs_SECt	0	0	0	1
SPHMYLN181161_hs_SECt	0	0	0	1
SPHMYLN18117_hs_SECt	0	0	0	1
SPHMYLN18118_hs_SECt	0	0	0	1
SPHMYLN181181_hs_SECt	0	0	0	1
SPHMYLN18120_hs_SECt	0	0	0	1
SPHMYLN181201_hs_SECt	0	0	0	1
SPHMYLN18121_hs_SECt	0	0	0	1
SPHMYLN18122_hs_SECt	0	0	0	1
SPHMYLN181221_hs_SECt	0	0	0	1
SPHMYLN18123_hs_SECt	0	0	0	1
SPHMYLN1824_hs_SECt	0	0	0	1
SPHMYLN1825_hs_SECt	0	0	0	1
SPHMYLNtl	0	0	0	1
SPMD3n	0	0	0	1
SPRMt2r	0	0	0	1
SPRMTDe	0	0	0	1
SQLSr	0	0	0	1
SRTNt6_2_r	0	0	0	1
SRTNtu	0	0	0	1
STRDNCCPT1	0	0	0	1
STRDNCCRNt	0	0	0	1
SUCCt2m	0	0	0	1
SUCCtp	0	0	0	1
SUCD1m	0	0	0	1
SUCOAS1m	0	0	0	1
SUCOASm	0	0	0	1
TAGAT_Dt	0	0	0	1
TAGt	0	0	0	1
TCHOLAt	0	0	0	1
TCHOLAte	0	0	0	1
TCHOLAtx	0	0	0	1
TCYNTt	0	0	0	1
TCYNTtm	0	0	0	1
TDCHOLAtx	0	0	0	1
TETPENT3COAtm	0	0	0	1
TETPENT3CPT1	0	0	0	1
TETPENT3CPT2	0	0	0	1
TETPENT3CRNt	0	0	0	1
TETPENT6COAtm	0	0	0	1
TETPENT6COAtx	0	0	0	1
TETPENT6CPT1	0	0	0	1
TETPENT6CPT2	0	0	0	1
TETPENT6CRNt	0	0	0	1
TETTET6COAtm	0	0	0	1
TETTET6CPT1	0	0	0	1
TETTET6CPT2	0	0	0	1
TETTET6CRNt	0	0	0	1
THBPTt	0	0	0	1
THCHOLSTOICt	0	0	0	1
THCHOLSTOICtm	0	0	0	1
THD1m	0	0	0	1
The	0	0	0	1
THFtm	0	0	0	1
THMMPt4	0	0	0	1
THMMPtrbc	0	0	0	1
THMP	0	0	0	1
THMt3	0	0	0	1
THMtrbc	0	0	0	1
THRARGTYRr	0	0	0	1
THRARGTYRt	0	0	0	1
THRASNTYRr	0	0	0	1
THRASNTYRt	0	0	0	1
THRGLNexR	0	0	0	1
THRGLNGLUr	0	0	0	1
THRGLNGLUt	0	0	0	1
THRGLNTYRr	0	0	0	1
THRGLNTYRt	0	0	0	1
THRGLYexR	0	0	0	1
THRHISHISr	0	0	0	1
THRHISHISt	0	0	0	1
THRILEARGr	0	0	0	1
THRILEARGt	0	0	0	1
THRMETARGr	0	0	0	1
THRMETARGt	0	0	0	1
THRPHEARGr	0	0	0	1
THRPHEARGt	0	0	0	1
THRSERARGr	0	0	0	1
THRSERARGt	0	0	0	1
THRt4	0	0	0	1
THRTHRARGr	0	0	0	1
THRTHRARGt	0	0	0	1
THRTYRMETr	0	0	0	1
THRTYRMETt	0	0	0	1
THYOXt	0	0	0	1
THYOXt2	0	0	0	1
TLACFVSitr	0	0	0	1
TLACFVStev	0	0	0	1
TMABADH	0	0	0	1
TMDOATPtsc	0	0	0	1
TMDOATtev	0	0	0	1
TMDOATthc	0	0	0	1
TMDPK	0	0	0	1
TMDS	0	0	0	1
TMDtd	0	0	0	1
TMLYSOX	0	0	0	1
TMLYStd	0	0	0	1
TMNDNCCRNt	0	0	0	1
TMNDNCtl	0	0	0	1
TRIODTHYt	0	0	0	1
TRIODTHYt2	0	0	0	1
TRPALAPROr	0	0	0	1
TRPALAPROt	0	0	0	1
TRPARGALAr	0	0	0	1
TRPARGALAt	0	0	0	1
TRPASPASPr	0	0	0	1
TRPASPASPt	0	0	0	1
TRPGLNGLNr	0	0	0	1
TRPGLNGLNt	0	0	0	1
TRPGLUGLYr	0	0	0	1
TRPGLUGLYt	0	0	0	1
TRPGLULEUr	0	0	0	1
TRPGLULEUt	0	0	0	1
TRPGLUPROr	0	0	0	1
TRPGLUPROt	0	0	0	1
TRPGLUTYRr	0	0	0	1
TRPGLUTYRt	0	0	0	1
TRPGLYASPr	0	0	0	1
TRPGLYASPt	0	0	0	1
TRPGLYLEUr	0	0	0	1
TRPGLYLEUt	0	0	0	1
TRPGLYPHEr	0	0	0	1
TRPGLYPHEt	0	0	0	1
TRPHISMETr	0	0	0	1
TRPHISMETt	0	0	0	1
TRPILELYSr	0	0	0	1
TRPILELYSt	0	0	0	1
TRPILETRPr	0	0	0	1
TRPILETRPt	0	0	0	1
TRPLYSr	0	0	0	1
TRPLYSt	0	0	0	1
TRPMETARGr	0	0	0	1
TRPMETARGt	0	0	0	1
TRPPHEr	0	0	0	1
TRPPHEt	0	0	0	1
TRPPROLEUr	0	0	0	1
TRPPROLEUt	0	0	0	1
TRPSERTYRr	0	0	0	1
TRPSERTYRt	0	0	0	1
TRPt	0	0	0	1
TRPt4	0	0	0	1
TRPTHRGLUr	0	0	0	1
TRPTHRGLUt	0	0	0	1
TRPTHRILEr	0	0	0	1
TRPTHRILEt	0	0	0	1
TRPTHRTYRr	0	0	0	1
TRPTHRTYRt	0	0	0	1
TRPTYRGLNr	0	0	0	1
TRPTYRGLNt	0	0	0	1
TRYPTAOX	0	0	0	1
TRYPTAte	0	0	0	1
TSTSTERONEt	0	0	0	1
TSULt4_3	0	0	0	1
TTDCRNt	0	0	0	1
TXA2te	0	0	0	1
TYMte2	0	0	0	1
TYRALAPHEr	0	0	0	1
TYRALAPHEt	0	0	0	1
TYRARGGLUr	0	0	0	1
TYRARGGLUt	0	0	0	1
TYRARGSERr	0	0	0	1
TYRARGSERt	0	0	0	1
TYRASE	0	0	0	1
TYRASPARGr	0	0	0	1
TYRASPARGt	0	0	0	1
TYRCYSGLYr	0	0	0	1
TYRCYSGLYt	0	0	0	1
TYRCYSTHRr	0	0	0	1
TYRCYSTHRt	0	0	0	1
TYRLEUARGr	0	0	0	1
TYRLEUARGt	0	0	0	1
TYRt	0	0	0	1
TYRt4	0	0	0	1
TYRTHRr	0	0	0	1
TYRTHRt	0	0	0	1
TYRTRPPHEr	0	0	0	1
TYRTRPPHEt	0	0	0	1
UAG4E	0	0	0	1
UDPGLCAter	0	0	0	1
UDPGLCter	0	0	0	1
UDPGLCURtr	0	0	0	1
UGLT	0	0	0	1
UMPK	0	0	0	1
UMPK2	0	0	0	1
UMPK3	0	0	0	1
UMPK3n	0	0	0	1
UMPK4	0	0	0	1
UMPK5	0	0	0	1
UMPK5n	0	0	0	1
UMPK6	0	0	0	1
UMPK6n	0	0	0	1
UMPK7	0	0	0	1
UMPKn	0	0	0	1
UMPtr	0	0	0	1
URATEt	0	0	0	1
UREAt	0	0	0	1
UREAt5	0	0	0	1
Uritn	0	0	0	1
UTPtn	0	0	0	1
VALt4	0	0	0	1
VALt5m	0	0	0	1
VALTAm	0	0	0	1
VD3	0	0	0	1
XOLEST182_HSte	0	0	0	1
XOLEST182CEH	0	0	0	1
XOLEST182tl	0	0	0	1
XOLEST183CEH	0	0	0	1
XOLEST183te	0	0	0	1
XOLEST183tl	0	0	0	1
XOLEST205_HSte	0	0	0	1
XOLEST205CEH	0	0	0	1
XOLEST205tl	0	0	0	1
XOLESTte	0	0	0	1
XYLtly	0	0	0	1
