rxnList	subSystem	GPR	Fluxspan_a	Fluxspan_b	FluxSpanRatio	Flux	MetabolicUnits	Localization	RxnFormula
HMR_3177	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	coa[m] + M00887[m]  -> accoa[m] + hpdcacoa[m] 
HMR_3240	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	fad[m] + M00018[m]  -> fadh2[m] + M03014[m] 
HMR_3241	Fatty acid oxidation	3030.1 or 1892.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	h2o[m] + M03014[m]  -> M00702[m] 
HMR_3242	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	nad[m] + M00702[m]  -> h[m] + nadh[m] + M00843[m] 
HMR_3243	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	coa[m] + M00843[m]  -> accoa[m] + vacccoa[m] 
HMR_3455	Fatty acid synthesis	3030.1 or 3032.1 or 10449.1	40	26.6666666666666	1.5	L	NA	[m]	accoa[m] + CE2440[m]  <=> coa[m] + CE2439[m] 
HMR_3625	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + ddcacoa[r]  -> coa[r] + M01498[r] 
HMR_3626	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M03050[r]  -> coa[r] + M01510[r] 
HMR_3627	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + tdcoa[r]  -> coa[r] + M01501[r] 
HMR_3628	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00129[r]  -> coa[r] + M01487[r] 
HMR_3629	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + HC10784[r]  -> coa[r] + M01479[r] 
HMR_3630	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M01141[r]  -> coa[r] + M01470[r] 
HMR_3631	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + ptdcacoa[r]  -> coa[r] + M01506[r] 
HMR_3633	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M01191[r]  -> coa[r] + M01477[r] 
HMR_3635	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + hpdcacoa[r]  -> coa[r] + M01495[r] 
HMR_3636	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00004[r]  -> coa[r] + M01454[r] 
HMR_3637	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M01237[r]  -> coa[r] + M01485[r] 
HMR_3639	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00020[r]  -> coa[r] + M01464[r] 
HMR_3640	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + vacccoa[r]  -> coa[r] + M01489[r] 
HMR_3642	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00127[r]  -> coa[r] + M01486[r] 
HMR_3644	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + lneldccoa[r]  -> coa[r] + M01474[r] 
HMR_3645	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M02612[r]  -> coa[r] + M01502[r] 
HMR_3646	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + arachcoa[r]  -> coa[r] + M01492[r] 
HMR_3647	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00018[r]  -> coa[r] + M01463[r] 
HMR_3648	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + CE5151[r]  -> coa[r] + M01458[r] 
HMR_3649	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M01236[r]  -> coa[r] + M01484[r] 
HMR_3650	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00123[r]  -> coa[r] + M01481[r] 
HMR_3651	Cholesterol metabolism	6646.1 or 8435.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00101[r]  -> coa[r] + M01469[r] 
HMR_3652	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M02052[r]  -> coa[r] + M01494[r] 
HMR_3654	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + CE5155[r]  -> coa[r] + M01462[r] 
HMR_3655	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00006[r]  -> coa[r] + M01457[r] 
HMR_3656	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M03047[r]  -> coa[r] + M01509[r] 
HMR_3657	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + ttccoa[r]  -> coa[r] + M01508[r] 
HMR_3658	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + nrvnccoa[r]  -> coa[r] + M01465[r] 
HMR_3659	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + hexccoa[r]  -> coa[r] + M01496[r] 
HMR_3660	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M02112[r]  -> coa[r] + M01497[r] 
HMR_3663	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + eicostetcoa[r]  -> coa[r] + M01480[r] 
HMR_3665	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + clpndcoa[r]  -> coa[r] + M01475[r] 
HMR_3666	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + tetpent3coa[r]  -> coa[r] + M01482[r] 
HMR_3667	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + tethex3coa[r]  -> coa[r] + M01471[r] 
HMR_3668	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + c226coa[r]  -> coa[r] + M01466[r] 
HMR_3669	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00012[r]  -> coa[r] + M01455[r] 
HMR_3670	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00343[r]  -> coa[r] + M01460[r] 
HMR_3677	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + adrncoa[r]  -> coa[r] + M01476[r] 
HMR_3678	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + tettet6coa[r]  -> coa[r] + M01483[r] 
HMR_3679	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + tetpent6coa[r]  -> coa[r] + M01472[r] 
HMR_3680	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + dcsptn1coa[r]  -> coa[r] + M01467[r] 
HMR_3681	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + CE4843[r]  -> coa[r] + M01456[r] 
HMR_3682	Cholesterol metabolism	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + M00023[r]  -> coa[r] + M01461[r] 
HMR_3684	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01498[r]  -> h[r] + chsterol[r] + ddca[r] 
HMR_3685	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01510[r]  -> h[r] + chsterol[r] + M03051[r] 
HMR_3686	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01501[r]  -> h[r] + chsterol[r] + ttdca[r] 
HMR_3687	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01487[r]  -> h[r] + chsterol[r] + ttdcea[r] 
HMR_3688	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01479[r]  -> h[r] + chsterol[r] + M00117[r] 
HMR_3689	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01470[r]  -> h[r] + chsterol[r] + M02745[r] 
HMR_3690	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01506[r]  -> h[r] + chsterol[r] + ptdca[r] 
HMR_3692	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01477[r]  -> h[r] + chsterol[r] + M01197[r] 
HMR_3694	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01495[r]  -> h[r] + chsterol[r] + hpdca[r] 
HMR_3695	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01454[r]  -> h[r] + chsterol[r] + M00003[r] 
HMR_3696	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01485[r]  -> h[r] + chsterol[r] + M01238[r] 
HMR_3698	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01464[r]  -> h[r] + chsterol[r] + M00019[r] 
HMR_3699	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01489[r]  -> h[r] + chsterol[r] + vacc[r] 
HMR_3701	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01486[r]  -> h[r] + chsterol[r] + elaid[r] 
HMR_3703	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01474[r]  -> h[r] + chsterol[r] + lneldc[r] 
HMR_3704	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01502[r]  -> h[r] + chsterol[r] + M02613[r] 
HMR_3705	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01492[r]  -> h[r] + chsterol[r] + arach[r] 
HMR_3706	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01463[r]  -> h[r] + chsterol[r] + M00017[r] 
HMR_3707	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01458[r]  -> h[r] + chsterol[r] + CE2510[r] 
HMR_3708	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01484[r]  -> h[r] + chsterol[r] + M01235[r] 
HMR_3709	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01481[r]  -> h[r] + chsterol[r] + M01207[r] 
HMR_3710	Cholesterol metabolism	3988.1 or 1056.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01469[r]  -> chsterol[r] + M02457[r] 
HMR_3711	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01494[r]  -> h[r] + chsterol[r] + M02053[r] 
HMR_3713	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01462[r]  -> h[r] + chsterol[r] + doco13ac[r] 
HMR_3714	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01457[r]  -> h[r] + chsterol[r] + M01582[r] 
HMR_3715	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01509[r]  -> h[r] + chsterol[r] + M03045[r] 
HMR_3716	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01508[r]  -> h[r] + chsterol[r] + lgnc[r] 
HMR_3717	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01465[r]  -> h[r] + chsterol[r] + nrvnc[r] 
HMR_3718	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01496[r]  -> h[r] + chsterol[r] + hexc[r] 
HMR_3719	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01497[r]  -> h[r] + chsterol[r] + M03153[r] 
HMR_3722	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01480[r]  -> h[r] + chsterol[r] + eicostet[r] 
HMR_3724	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01475[r]  -> h[r] + chsterol[r] + clpnd[r] 
HMR_3725	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01482[r]  -> h[r] + chsterol[r] + tetpent3[r] 
HMR_3726	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01471[r]  -> h[r] + chsterol[r] + tethex3[r] 
HMR_3727	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01466[r]  -> h[r] + chsterol[r] + crvnc[r] 
HMR_3728	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01455[r]  -> h[r] + chsterol[r] + M00010[r] 
HMR_3729	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01460[r]  -> h[r] + chsterol[r] + M00341[r] 
HMR_3736	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01476[r]  -> h[r] + chsterol[r] + adrn[r] 
HMR_3737	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01483[r]  -> h[r] + chsterol[r] + tettet6[r] 
HMR_3738	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01472[r]  -> h[r] + chsterol[r] + tetpent6[r] 
HMR_3739	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01467[r]  -> h[r] + chsterol[r] + dcsptn1[r] 
HMR_3740	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01456[r]  -> h[r] + chsterol[r] + M00008[r] 
HMR_3741	Cholesterol metabolism	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + M01461[r]  -> h[r] + chsterol[r] + M00021[r] 
HMR_3966	Nucleotide metabolism	3704.1	389.018612521149	251.028971152656	1.54969607983845	L	NA	[m]	h2o[m] + atp[m]  -> h[m] + amp[m] + ppi[m] 
HMR_4263	NAD metabolism	83594.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + nad[c]  -> 2 h[c] + amp[c] + nmn[c] 
HMR_4700	Glycine, serine, alanine, and threonine metabolism	55066.1 or 29958.1	60	0	Inf	L	NA	[c]	h[c] + nadph[c] + fald[c] + sarcs[c]  <=> h2o[c] + nadp[c] + dmgly[c] 
HMR_4701	Methionine and cysteine metabolism	1757.1 or 29958.1	60	0	Inf	L	NA	[c]	h[c] + ahcys[c] + dmgly[c]  -> amet[c] + sarcs[c] 
HMR_6549	Inositol phosphate metabolism	3631.1 or 8821.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	[c]	h2o[c] + pail34p_hs[c]  -> pi[c] + pail3p_hs[c] 
HMR_6564	Inositol phosphate metabolism	9562.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	[c]	h2o[c] + mi1345p[c]  -> pi[c] + mi145p[c] 
HMR_6580	Inositol phosphate metabolism	8395.1 or 8394.1 or 138429.1 or 23396.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	[g]	atp[g] + pail_hs[g]  -> h[g] + adp[g] + pail5p_hs[g] 
HMR_6584	Inositol phosphate metabolism	93492.1 or 5728.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	[g]	h2o[g] + pail5p_hs[g]  -> pi[g] + pail_hs[g] 
HMR_7652	Inositol phosphate metabolism	51447.1 or 23262.1 or 117283.1 or 9677.1 or 9807.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	[c]	atp[c] + minohp[c]  -> adp[c] + ppmi12346p[c] 
HMR_7711	Transport, lysosomal		778.265651438243	509.045357786147	1.52887289813022	L	NA	intercompartmental	amp[c]  <=> amp[l] 
HMR_7715	Transport, lysosomal		758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental	ump[c]  <=> ump[l] 
HMR_7720	Transport, lysosomal		758.26565143824	487.593744882921	1.5551176761308	L	NA	intercompartmental	cmp[c]  <=> cmp[l] 
HMR_7724	Transport, lysosomal		758.265651438239	487.593744882921	1.55511767613079	L	NA	intercompartmental	dtmp[c]  <=> dtmp[l] 
HMR_7727	Transport, lysosomal		808.265651438241	534.421701872169	1.51241173142249	L	NA	intercompartmental	gmp[c]  <=> gmp[l] 
HMR_8776	Transport, mitochondrial		307.1673750644	185.568950930626	1.65527354400593	L	NA	intercompartmental	hpyr[c]  <=> hpyr[m] 
HMR_9797	Purine catabolism		424.132825719122	277.210850936084	1.5300008072805	L	NA	[c]	h2o[c] + h[c] + ade[c]  -> nh4[c] + hxan[c] 
HMR_9802	Glutamate metabolism	27165.1	778.265651438237	507.593744882921	1.53324515773485	L	NA	[c]	h2o[c] + gln_L[c]  -> nh4[c] + glu_L[c] 
HMR_9803	Propanoate metabolism		758.26565143824	487.593744882921	1.5551176761308	L	NA	[m]	2 h[m] + nadph[m] + malcoa[m]  <=> h2o[m] + nadp[m] + M03168[m] 
HMR_9804	Propanoate metabolism	51171.1 or 80270.1 or 10202.1 or 10553.1 or 7923.1 or 157506.1 or 130752.1 or 145226.1 or 84869.1 or 1487.1 or 112724.1 or 56898.1 or 374875.1 or 121214.1 or 195814.1 or 3291.1 or 100288072.1 or 93517.1 or 51741.1 or 1645.1 or 340811.1 or 128.1 or 57016.1 or 51170.1 or 1109.1 or 7923.1 or 7923.1 or 441282.1 or 7923.1 or 7923.1 or 7923.1 or 57665.1	758.26565143824	487.593744882921	1.5551176761308	L	NA	[m]	nadp[m] + 3hpcoa[m]  <=> h[m] + nadph[m] + M03168[m] 
HPDCACRNCPT1	Fatty acid oxidation	1375.2 or 1375.3 or 1374.1 or 126129.1 or 1375.1	435.381762029142	277.247151720249	1.57037415651598	L	carnitine shuttle	[c]	crn[c] + hpdcacoa[c]  <=> coa[c] + hpdcacrn[c] 
HPDCACRNCPT2	Fatty acid oxidation	1376.1	435.381762029143	277.247151720248	1.57037415651598	L	carnitine shuttle	[m]	coa[m] + hpdcacrn[m]  <=> crn[m] + hpdcacoa[m] 
HPDCAt	Transport, extracellular		758.265651438239	487.593744882921	1.55511767613079	L	NA	intercompartmental	hpdca[e]  <=> hpdca[c] 
HPYRDCm	Glyoxylate and dicarboxylate metabolism		307.1673750644	185.568950930626	1.65527354400593	L	NA	[m]	h[m] + hpyr[m]  -> co2[m] + gcald[m] 
HPYRR2x	Glyoxylate and dicarboxylate metabolism	3948.1 or 197257.1 or 3945.1 or 160287.1 or (3945.1 and 3939.1) or 92483.1 or 3939.1 or 197257.2 or 3948.2	184.301769568491	120.846988452519	1.52508367753743	L	NA	[c]	3 h[c] + nadh[c] + 2 hpyr[c]  -> nad[c] + 2 glyc_S[c] 
HXAt3	Transport, extracellular		122.807670614777	78.2695658621585	1.5690347743982	L	NA	intercompartmental	hxa[c]  <=> hxa[e] 
HYPOE	Vitamin B6 metabolism	57026.1	758.265651438241	487.593744882922	1.55511767613079	L	vitamin b6 metabolism, cytosol	[c]	h2o[c] + pyam5p[c]  -> pi[c] + pydam[c] 
Htg	Transport, golgi apparatus		791.598984771573	515.01309972163	1.5370463104714	L	NA	intercompartmental	h[g]  <=> h[c] 
IMPD	Nucleotide interconversion	3614.1 or 3615.1 or 3614.2	808.26565143824	534.421701872169	1.51241173142249	L	purine catabolism	[c]	h2o[c] + nad[c] + imp[c]  -> h[c] + nadh[c] + xmp[c] 
LINOFATPtc	Transport, extracellular	10999.1	390.685279187817	252.248483347778	1.54881121187625	L	NA	intercompartmental	atp[c] + coa[c] + lnlc[e]  -> amp[c] + ppi[c] + lnlccoa[c] 
LNLCt	Transport, extracellular	10998.1	1165.61759729273	757.403203840455	1.53896576008974	L	NA	intercompartmental	lnlc[e]  <=> lnlc[c] 
LNLNCGt	Transport, extracellular	10998.1	808.26565143824	527.593744882923	1.53198490178764	L	NA	intercompartmental	lnlncg[e]  <=> lnlncg[c] 
LYStn	Transport, nuclear		389.018612521151	251.028971152656	1.54969607983845	L	NA	intercompartmental	lys_L[c]  <=> lys_L[n] 
MEOHt2	Transport, extracellular		60	0	Inf	L	NA	intercompartmental	meoh[e]  <=> meoh[c] 
METAT	Methionine and cysteine metabolism	4143.1 or ( 27430.2 and 4144.1 ) or ( 27430.1 and 4144.1 )	266.135865137558	174.791671825351	1.52258893320431	L	methionine metabolism, cytosol	[c]	h2o[c] + atp[c] + met_L[c]  -> pi[c] + amet[c] + ppi[c] 
METS	Methionine and cysteine metabolism	4548.1	266.135865137557	174.543425646298	1.52475445094601	L	one carbon metabolism, cytosol	[c]	5mthf[c] + hcys_L[c]  -> h[c] + met_L[c] + thf[c] 
MI1345PP	Inositol phosphate metabolism	3635.1 or 8867.2 or 3636.1 or 27124.2 or 8867.1 or 27124.1 or 3633.1 or 56623.1 or 3632.1	382.466159052454	249.764614376945	1.53130642627877	L	NA	[c]	h2o[c] + mi1345p[c]  -> pi[c] + mi134p[c] 
MI134PP	Inositol phosphate metabolism	3628.1	382.466159052454	249.764614376945	1.53130642627877	L	NA	[c]	h2o[c] + mi134p[c]  -> pi[c] + mi34p[c] 
MI145PK	Inositol phosphate metabolism	3706.1 or 80271.1 or 3707.1	758.265651438239	487.593744882921	1.55511767613079	L	NA	[c]	atp[c] + mi145p[c]  -> h[c] + adp[c] + mi1345p[c] 
MI14P4P	Inositol phosphate metabolism	51477.1	771.598984771574	504.69051907647	1.52885571574342	L	NA	[c]	h2o[c] + mi14p[c]  -> pi[c] + mi1p_D[c] 
MI14PP	Inositol phosphate metabolism	3628.1	764.93231810491	499.529228753891	1.53130642627877	L	NA	[c]	h2o[c] + mi14p[c]  -> pi[c] + mi4p_D[c] 
MI1PP	Inositol phosphate metabolism	3612.1 or 3613.1 or 8776.1 or 8898.1	764.932318104908	499.529228753885	1.53130642627878	L	phospholipid metabolism/inositol, cytosol	[c]	h2o[c] + mi1p_D[c]  -> pi[c] + inost[c] 
MI1PS	Inositol phosphate metabolism	51477.1	236.800062959902	137.778069775054	1.71870649187144	L	phospholipid metabolism/inositol, cytosol	[c]	g6p[c]  -> mi1p_D[c] 
MI34PP	Inositol phosphate metabolism	3631.2 or 3631.1 or 8821.1	382.466159052454	249.764614376945	1.53130642627877	L	NA	[c]	h2o[c] + mi34p[c]  -> pi[c] + mi3p_D[c] 
MI3PP	Inositol phosphate metabolism	3612.1 or 3613.1	382.466159052454	249.764614376945	1.53130642627877	L	NA	[c]	h2o[c] + mi3p_D[c]  -> pi[c] + inost[c] 
MI4PP	Inositol phosphate metabolism	3612.1 or 3613.1	764.93231810491	499.529228753891	1.53130642627877	L	NA	[c]	h2o[c] + mi4p_D[c]  -> pi[c] + inost[c] 
MINOHPtn	Transport, nuclear		758.26565143824	487.593744882921	1.5551176761308	L	NA	intercompartmental	minohp[c]  <=> minohp[n] 
MMMm	Valine, leucine, and isoleucine metabolism	4594.1	544.879198912652	336.056731475274	1.62139052094168	L	gluconeogenesis, mitochondria	[m]	mmcoa_R[m]  <=> succoa[m] 
MMSAD1m	Valine, leucine, and isoleucine metabolism	4329.1	536.904963338973	287.611020700489	1.8667746529021	L	valine metabolism	[m]	nad[m] + coa[m] + 2mop[m]  -> nadh[m] + co2[m] + ppcoa[m] 
NDP8	Nucleotide interconversion	1841.1	758.265651438241	487.593744882924	1.55511767613079	L	pyrimidine degradation	[c]	h2o[c] + dudp[c]  -> h[c] + pi[c] + dump[c] 
NEU23	Sphingolipid metabolism	4759.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + gt1b_hs[c]  -> acnam[c] + gd1b_hs[c] 
NICRNS	NAD metabolism		758.26565143824	487.593744882921	1.5551176761308	L	NA	[c]	atp[c] + nicrns[c]  -> h[c] + adp[c] + nicrnt[c] 
NICRNTtn	Transport, nuclear		389.018612521151	251.028971152656	1.54969607983845	L	NA	intercompartmental	nicrnt[c]  <=> nicrnt[n] 
