name	Ctrl_vs_HT_Unchanged	Ctrl_vs_Primary_Unchanged	Ctrl_vs_ST
HMR_3021	1	1	0
HMR_3053	1	1	0
HMR_3056	1	1	0
HMR_3057	1	1	0
HMR_3058	1	1	0
HMR_3059	1	1	0
HMR_3062	1	1	0
HMR_3063	1	1	0
HMR_3064	1	1	0
HMR_3065	1	1	0
HMR_3066	1	1	0
HMR_3067	1	1	0
HMR_3068	1	1	0
HMR_3069	1	1	0
HMR_3102	1	0	0
HMR_3107	1	1	0
HMR_3108	1	1	0
HMR_3109	1	1	0
HMR_3110	1	1	0
HMR_3111	1	0	0
HMR_3112	1	0	0
HMR_3113	1	0	0
HMR_3114	1	0	0
HMR_3170	1	1	0
HMR_3171	1	1	0
HMR_3172	1	1	0
HMR_3173	1	1	0
HMR_3178	1	1	0
HMR_3179	1	1	0
HMR_3180	1	1	0
HMR_3181	1	1	0
HMR_3182	1	1	0
HMR_3183	1	1	0
HMR_3184	1	1	0
HMR_3185	1	1	0
HMR_3186	1	1	0
HMR_3187	1	1	0
HMR_3188	1	1	0
HMR_3189	1	1	0
HMR_3190	1	1	0
HMR_3191	1	1	0
HMR_3192	1	1	0
HMR_3193	1	1	0
HMR_3194	1	1	0
HMR_3195	1	1	0
HMR_3196	1	1	0
HMR_3197	1	1	0
HMR_3198	1	1	0
HMR_3199	1	1	0
HMR_3200	1	1	0
HMR_3201	1	1	0
HMR_3202	1	1	0
HMR_3203	1	1	0
HMR_3204	1	1	0
HMR_3205	1	1	0
HMR_3218	1	1	0
HMR_3219	1	1	0
HMR_3220	1	1	0
HMR_3221	1	1	0
HMR_3222	1	1	0
HMR_3223	1	1	0
HMR_3224	1	1	0
HMR_3225	1	1	0
HMR_3240	1	1	0
HMR_3241	1	1	0
HMR_3242	1	1	0
HMR_3243	1	1	0
HMR_3296	1	1	0
HMR_3330	1	1	0
HMR_3331	1	1	0
HMR_3332	1	1	0
HMR_3333	1	1	0
HMR_3334	1	1	0
HMR_3335	1	1	0
HMR_3336	1	1	0
HMR_3337	1	1	0
HMR_3338	1	1	0
HMR_3339	1	1	0
HMR_3340	1	1	0
HMR_3341	1	1	0
HMR_3342	1	1	0
HMR_3343	1	1	0
HMR_3344	1	1	0
HMR_3345	1	1	0
HMR_3346	1	1	0
HMR_3347	1	1	0
HMR_3348	1	1	0
HMR_3349	1	1	0
HMR_3350	1	1	0
HMR_3351	1	1	0
HMR_3352	1	1	0
HMR_3353	1	1	0
HMR_3396	1	1	0
HMR_3397	1	1	0
HMR_3422	1	1	0
HMR_3425	1	1	0
HMR_3428	1	1	0
HMR_3433	1	1	0
HMR_3505	1	1	0
HMR_3520	1	1	0
HMR_3522	1	1	0
HMR_3625	1	1	0
HMR_3626	1	1	0
HMR_3627	1	1	0
HMR_3628	1	1	0
HMR_3629	1	1	0
HMR_3630	1	1	0
HMR_3631	1	1	0
HMR_3633	1	1	0
HMR_3635	1	1	0
HMR_3636	1	1	0
HMR_3637	1	1	0
HMR_3639	1	1	0
HMR_3640	1	1	0
HMR_3642	1	1	0
HMR_3644	1	1	0
HMR_3645	1	1	0
HMR_3646	1	1	0
HMR_3647	1	1	0
HMR_3648	1	1	0
HMR_3649	1	1	0
HMR_3650	1	1	0
HMR_3651	1	1	0
HMR_3652	1	1	0
HMR_3654	1	1	0
HMR_3655	1	1	0
HMR_3656	1	1	0
HMR_3657	1	1	0
HMR_3658	1	1	0
HMR_3659	1	1	0
HMR_3660	1	1	0
HMR_3663	1	1	0
HMR_3665	1	1	0
HMR_3666	1	1	0
HMR_3667	1	1	0
HMR_3668	1	1	0
HMR_3669	1	1	0
HMR_3670	1	1	0
HMR_3677	1	1	0
HMR_3678	1	1	0
HMR_3679	1	1	0
HMR_3680	1	1	0
HMR_3681	1	1	0
HMR_3682	1	1	0
HMR_3684	1	1	0
HMR_3685	1	1	0
HMR_3686	1	1	0
HMR_3687	1	1	0
HMR_3688	1	1	0
HMR_3689	1	1	0
HMR_3690	1	1	0
HMR_3692	1	1	0
HMR_3694	1	1	0
HMR_3695	1	1	0
HMR_3696	1	1	0
HMR_3698	1	1	0
HMR_3699	1	1	0
HMR_3701	1	1	0
HMR_3703	1	1	0
HMR_3704	1	1	0
HMR_3705	1	1	0
HMR_3706	1	1	0
HMR_3707	1	1	0
HMR_3708	1	1	0
HMR_3709	1	1	0
HMR_3710	1	1	0
HMR_3711	1	1	0
HMR_3713	1	1	0
HMR_3714	1	1	0
HMR_3715	1	1	0
HMR_3716	1	1	0
HMR_3717	1	1	0
HMR_3718	1	1	0
HMR_3719	1	1	0
HMR_3722	1	1	0
HMR_3724	1	1	0
HMR_3725	1	1	0
HMR_3726	1	1	0
HMR_3727	1	1	0
HMR_3728	1	1	0
HMR_3729	1	1	0
HMR_3736	1	1	0
HMR_3737	1	1	0
HMR_3738	1	1	0
HMR_3739	1	1	0
HMR_3740	1	1	0
HMR_3741	1	1	0
HMR_3831	1	1	0
HMR_3966	1	1	0
HMR_3996	1	0	0
HMR_4079	1	1	0
HMR_4124	1	0	0
HMR_4270	1	1	0
HMR_4630	1	1	0
HMR_4831	1	1	0
HMR_5301	1	1	0
HMR_5387	1	1	0
HMR_5389	1	1	0
HMR_6397	1	1	0
HMR_6408	1	1	0
HMR_6500	1	1	0
HMR_6515	1	1	0
HMR_6611	1	1	0
HMR_6672	1	0	0
HMR_6755	1	1	0
HMR_6790	1	0	0
HMR_6826	1	0	0
HMR_6834	1	0	0
HMR_6854	1	0	0
HMR_6876	1	1	0
HMR_6975	1	1	0
HMR_6976	1	1	0
HMR_6977	1	1	0
HMR_6978	1	1	0
HMR_6986	1	1	0
HMR_7199	1	1	0
HMR_7431	1	1	0
HMR_7432	1	1	0
HMR_7628	1	0	0
HMR_7652	1	1	0
HMR_7748	1	1	0
HMR_7749	1	1	0
HMR_7756	1	0	0
HMR_7758	1	1	0
HMR_7898	1	1	0
HMR_7900	1	0	0
HMR_7903	1	1	0
HMR_7977	1	1	0
HMR_8023	1	1	0
HMR_8418	1	1	0
HMR_9019	1	1	0
HMR_9179	1	1	0
HMR_9180	1	1	0
HMR_9191	1	1	0
HMR_9191_e	1	1	0
HMR_9608	1	1	0
HMR_9629	1	1	0
HMR_9630	1	1	0
HMR_9635	1	1	0
HMR_9638	1	1	0
HMR_9639	1	1	0
HMR_9647	1	0	0
HMR_9648	1	1	0
HMR_9658	1	1	0
HMR_9660	1	1	0
HMR_9661	1	1	0
HMR_9662	1	1	0
HMR_9667	1	1	0
HMR_9669	1	1	0
HMR_9670	1	1	0
HMR_9671	1	1	0
HMR_9680	1	1	0
HMR_9719	1	1	0
HMR_9802	1	1	0
HMR_9803	1	0	0
HMR_9804	1	0	0
HOCDACBP	1	0	0
HOCTDACBP	1	0	0
HOCTDEC2CRNe	1	0	0
HOCTDECCRNe	1	0	0
HOMOVALte	1	0	0
HPDCACRNt	1	1	0
HPDCAt	1	1	0
HS1ly	1	1	0
HS2ly	1	1	0
HS3ly	1	1	0
HS4ly	1	1	0
HSAT1ly	1	1	0
HSAT2ly	1	1	0
HSAT3ly	1	1	0
HSAT4ly	1	1	0
HSD17B1	1	1	0
HSD17B4x	1	1	0
HSD17B7r	1	1	0
HSPASEly	1	1	0
HSPGt	1	0	0
HSPGtly	1	1	0
HTDCACBP	1	0	0
HTDCRNe	1	0	0
Htx	1	1	0
HXAt3	1	0	0
HXCOAte	1	0	0
HXCOAtx	1	1	0
IBUP_Rtdhep	1	1	0
IBUP_Rtdu	1	1	0
IBUP_Stdhep	1	1	0
IBUP_Stdu	1	1	0
ICDCHOLt	1	1	0
ICDHxm	1	1	0
ICDHy	1	1	0
ICDHyrm	1	1	0
ICITtr	1	1	0
IDOAASE1ly	1	1	0
IDOAASE2ly	1	1	0
IDOAASE3ly	1	1	0
IDOURte	1	1	0
IDOURtly	1	1	0
IDPtn	1	1	0
ILEARGILEr	1	1	0
ILEARGILEt	1	1	0
ILEASNHISr	1	1	0
ILEASNHISt	1	1	0
ILEASPr	1	1	0
ILEASPt	1	1	0
ILEGLNGLUr	1	1	0
ILEGLNGLUt	1	1	0
ILEGLYARGr	1	1	0
ILEGLYARGt	1	1	0
ILEPROLYSr	1	1	0
ILEPROLYSt	1	1	0
ILESERARGr	1	1	0
ILESERARGt	1	1	0
ILEtec	1	1	0
ILETRPTYRr	1	1	0
ILETRPTYRt	1	1	0
IM4ACte	1	1	0
IMACTD	1	1	0
INSTt4_2	1	1	0
IPDDI	1	1	0
ISOCHOLt	1	1	0
ITCOAL1m	1	1	0
ITCOALm	1	1	0
ITPtn	1	1	0
IVCOAACBP	1	0	0
IVCRNe	1	0	0
KHte	1	1	0
KSII_CORE2tly	1	1	0
KSII_CORE4tly	1	1	0
KSItly	1	1	0
L_LACt4r	1	1	0
L_LACtm	1	1	0
LACLt	1	0	0
LACZe	1	1	0
LALDO	1	1	0
LDH_L	1	1	0
LDH_Lm	1	1	0
LEUALAARGr	1	1	0
LEUALAARGt	1	1	0
LEUASNASPr	1	1	0
LEUASNASPt	1	1	0
LEUASPLYSr	1	1	0
LEUASPLYSt	1	1	0
LEUGLYHYc	1	0	0
LEUGLYPEPT1tc	1	0	0
LEUKTRA4t	1	1	0
LEUKTRB4WOHt	1	0	0
LEUKTRC4t	1	1	0
LEULEULAPc	1	0	0
LEULEUPEPT1tc	1	0	0
LEULEUTRPr	1	1	0
LEULEUTRPt	1	1	0
LEUPROARGr	1	1	0
LEUPROARGt	1	1	0
LEUPROr	1	1	0
LEUPROt	1	1	0
LEUSERTRPr	1	1	0
LEUSERTRPt	1	1	0
LEUt4	1	1	0
LEUt5m	1	1	0
LEUTA	1	1	0
LEUTAm	1	1	0
LEUTRPARGr	1	1	0
LEUTRPARGt	1	1	0
LEUTRPr	1	1	0
LEUTRPt	1	1	0
LEUTYRTYRr	1	1	0
LEUTYRTYRt	1	1	0
LEUVALr	1	1	0
LEUVALt	1	1	0
LGNCt	1	1	0
LGTHL	1	1	0
LHCYSTIN	1	1	0
LHCYSTINt	1	1	0
LINKDEG1ly	1	1	0
LNELDCCRNt	1	1	0
LNELDCCRNtr	1	0	0
LNELDCt	1	1	0
LNLCCRNt	1	1	0
LNLCt	1	1	0
LNLNCACPT1	1	1	0
LNLNCACPT2	1	1	0
LNLNCACRNt	1	1	0
LNLNCAt	1	1	0
LNLNCGCPT1	1	1	0
LNLNCGCRNt	1	1	0
LNLNCGt	1	1	0
LPAMt	1	1	0
LPAMtm	1	1	0
LST4EXPTDhc	1	1	0
LST4EXPthc	1	1	0
LSTNM7TDhc	1	1	0
LSTNM7thc	1	1	0
LSTNRATt	1	1	0
LSTNtd	1	1	0
LYSARGLEUr	1	1	0
LYSARGLEUt	1	1	0
LYSCYSHISr	1	1	0
LYSCYSHISt	1	1	0
LYSGLNPHEr	1	1	0
LYSGLNPHEt	1	1	0
LYSGLUGLUr	1	1	0
LYSGLUGLUt	1	1	0
LYSLYSLYSr	1	1	0
LYSLYSLYSt	1	1	0
LYSPHEILEr	1	1	0
LYSPHEILEt	1	1	0
LYSt4	1	1	0
LYStiDF	1	1	0
LYSTRPARGr	1	1	0
LYSTRPARGt	1	1	0
LYSTYRILEr	1	1	0
LYSTYRILEt	1	1	0
LYSVALPHEr	1	1	0
LYSVALPHEt	1	1	0
LYSVALTRPr	1	1	0
LYSVALTRPt	1	1	0
MAL_Lte	1	1	0
MAL_Ltx	1	1	0
MALOAtm	1	1	0
MALSO4tm	1	1	0
MALT	1	1	0
MALtm	1	1	0
MALTSULtm	1	1	0
MALTTTRt	1	1	0
MAN1PT2	1	1	0
MAN6PI	1	1	0
MANt1r	1	1	0
MANt4	1	1	0
MANtly	1	1	0
MCPST	1	0	0
MDH	1	1	0
MDHm	1	1	0
MDHx	1	1	0
MDRPD	1	1	0
ME1m	1	1	0
ME2	1	1	0
ME2m	1	1	0
MECOALm	1	1	0
MECOAS1m	1	1	0
MEOHt2	1	1	0
METARGLEUr	1	1	0
METARGLEUt	1	1	0
METASNTYRr	1	1	0
METASNTYRt	1	1	0
METGLNTYRr	1	1	0
METGLNTYRt	1	1	0
METGLYARGr	1	1	0
METGLYARGt	1	1	0
METHISLYSr	1	1	0
METHISLYSt	1	1	0
METMETILEr	1	1	0
METMETILEt	1	1	0
METPHEARGr	1	1	0
METPHEARGt	1	1	0
METt4	1	1	0
METTRPPHEr	1	1	0
METTRPPHEt	1	1	0
MEV_Rt	1	0	0
MI13456PK	1	1	0
MI1345PKc	1	1	0
MI1345PP	1	0	0
MI145PK	1	0	0
MI14P4P	1	1	0
MI1PP	1	1	0
MI1Pt	1	1	0
MINOHPtn	1	1	0
MK10t	1	1	0
MK11t	1	1	0
MK7t	1	1	0
MK8t	1	1	0
MK9t	1	1	0
MLTG1	1	1	0
MLTHFte	1	0	0
MMAt2e	1	1	0
MMAte	1	1	0
MMEm	1	1	0
MMMm	1	1	0
MMSAD1m	1	1	0
MTAP	1	1	0
MTHFD	1	1	0
MTHFD2m	1	1	0
MTHFDm	1	1	0
MTRI	1	1	0
N2M2NMASNtly	1	1	0
N3Tg	1	0	0
N8ASPMDte	1	1	0
NACHEX10ly	1	1	0
NACHEX11ly	1	1	0
NACHEX12ly	1	1	0
NACHEX13ly	1	1	0
NACHEX14ly	1	1	0
NACHEX15ly	1	1	0
NACHEX16ly	1	1	0
NACHEX17ly	1	1	0
NACHEX18ly	1	1	0
NACHEX19ly	1	1	0
NACHEX20ly	1	1	0
NACHEX21ly	1	1	0
NACHEX22ly	1	1	0
NACHEX23ly	1	1	0
NACHEX24ly	1	1	0
NACHEX25ly	1	1	0
NACHEX26ly	1	1	0
NACSMCTte	1	1	0
NACUP	1	1	0
NADPHtxu	1	0	0
NADPQNOXR	1	1	0
NADPtxu	1	0	0
NADQNOXR	1	1	0
NAGA2ly	1	1	0
NAGLCAly	1	1	0
NAHCO3_HCLt	1	1	0
NAIt	1	0	0
NAt	1	1	0
NAt3_1	1	1	0
NAt3_1g	1	0	0
NAt5	1	1	0
NBAHH_ir	1	1	0
NCKt	1	1	0
NCNt	1	1	0
NDP7g	1	1	0
NDP8	1	0	0
NDPK1	1	1	0
NDPK10	1	1	0
NDPK10n	1	1	0
NDPK1m	1	1	0
NDPK1n	1	1	0
NDPK2	1	1	0
NDPK2n	1	0	0
NDPK3	1	1	0
NDPK3m	1	1	0
NDPK3n	1	1	0
NDPK4	1	1	0
NDPK4n	1	1	0
NDPK5	1	1	0
NDPK5n	1	1	0
NDPK6	1	1	0
NDPK6m	1	0	0
NDPK6n	1	1	0
NDPK7	1	1	0
NDPK7m	1	0	0
NDPK7n	1	1	0
NDPK8	1	0	0
NDPK8n	1	1	0
NDPK9	1	0	0
NDPK9n	1	1	0
NEU11l	1	1	0
NEU23	1	0	0
NEU24	1	1	0
NFDLAChc	1	1	0
NFDLACtep	1	1	0
NFDOHtep	1	1	0
NH4t3r	1	1	0
NH4tb	1	1	0
NH4tn	1	1	0
NICRNS	1	1	0
NICRNtr	1	1	0
NORMETEt	1	0	0
NRPPHRt4_2_r	1	1	0
NRPPHRtu	1	0	0
NT5C	1	1	0
NTD1	1	0	0
NTD12	1	0	0
NTD3	1	1	0
NTD4	1	1	0
NTD4e	1	1	0
NTD7	1	1	0
NTD7e	1	0	0
NTD9e	1	1	0
NTPP10	1	0	0
NTPP9	1	1	0
O2t	1	1	0
OAAt	1	1	0
OAGT3te	1	0	0
OAGT3tg	1	0	0
OCCOAtm	1	1	0
OCDCAtr	1	1	0
OCDCEAtr	1	1	0
OCTAt	1	0	0
OCTDEC2ACBP	1	0	0
OCTDECCACT	1	0	0
OCTDECCPT1	1	0	0
OCTDECCPT2	1	0	0
OCTDECE1CRNe	1	0	0
ODECRNtr	1	0	0
ORN_Dte	1	1	0
ORN_Dtx	1	1	0
ORNt3m	1	1	0
ORNt4m	1	1	0
ORNtiDF	1	0	0
OROT5Ptr	1	1	0
OROTGLUt	1	0	0
ORPT	1	1	0
OXYPtepv	1	1	0
OXYPthc	1	1	0
PA_HStm	1	1	0
pac	1	1	0
PAFABCt	1	1	0
PAFt1	1	1	0
PAIL_HStn	1	1	0
PAIL4P_HStn	1	0	0
PAPStg	1	0	0
PAPtg	1	1	0
PCHLN225_HSABCt	1	0	0
PCHLN225_HSt1e	1	0	0
PCHOL2LINL_HSABCt	1	0	0
PCHOL2LINL_HSt1e	1	0	0
PCHOL2OLE_HSABCt	1	0	0
PCHOL2OLE_HSt1e	1	0	0
PCHOL2STE_HSABCt	1	0	0
PCHOL2STE_HSt1e	1	0	0
PCHOLAR_HSABCt	1	0	0
PCHOLAR_HSt1e	1	0	0
PCHOLDOC_HSABCt	1	0	0
PCHOLDOC_HSt1e	1	0	0
PCHOLEIC_HSABCt	1	0	0
PCHOLEIC_HSt1e	1	0	0
PCHOLET_HSABCt	1	0	0
PCHOLET_HSt1e	1	0	0
PCHOLHEP_HSABCt	1	0	0
PCHOLHEP_HSt1e	1	0	0
PCHOLLINL_HSABCt	1	0	0
PCHOLLINL_HSt1e	1	0	0
PCHOLMYR_HsABCt	1	0	0
PCHOLMYR_Hst1e	1	0	0
PCHOLN15_HSABCt	1	0	0
PCHOLN15_HSt1e	1	0	0
PCHOLN183_HSABCt	1	0	0
PCHOLN183_HSt1e	1	0	0
PCHOLN1836_HSABCt	1	0	0
PCHOLN1836_HSt1e	1	0	0
PCHOLN19_HSABCt	1	0	0
PCHOLN19_HSt1e	1	0	0
PCHOLN201_HSABCt	1	0	0
PCHOLN201_HSt1e	1	0	0
PCHOLN203_HSABCt	1	0	0
PCHOLN203_HSt1e	1	0	0
PCHOLN204_HSABCt	1	0	0
PCHOLN204_HSt1e	1	0	0
PCHOLN205_HSABCt	1	0	0
PCHOLN205_HSt1e	1	0	0
PCHOLN224_HSABCt	1	0	0
PCHOLN224_HSt1e	1	0	0
PCHOLN225_HSABCt	1	0	0
PCHOLN225_HSt1e	1	0	0
PCHOLN2254_HSABCt	1	0	0
PCHOLN2254_HSt1e	1	0	0
PCHOLN264_HSABCt	1	0	0
PCHOLN264_HSt1e	1	0	0
PCHOLOLE_HSABCt	1	0	0
PCHOLOLE_HSt1e	1	0	0
PCHOLPALME-HSABCt	1	0	0
PCHOLPALME-HSt1e	1	0	0
PCHOLSTE_HSABCt	1	0	0
PCHOLSTE_HSt1e	1	0	0
PCm	1	1	0
PCREATte	1	1	0
PCREATtmdiffir	1	1	0
PCRNtm	1	1	0
PCt	1	1	0
PDE1	1	1	0
PDHm	1	1	0
PE_HSter	1	1	0
PEHSFABPe	1	1	0
PEPALM_HSASBCt	1	0	0
PEPALM_HSt1e	1	0	0
PEPtr	1	1	0
PEROXx	1	1	0
PGDI	1	1	0
PGDIr	1	1	0
PGI	1	1	0
PGISr	1	0	0
PGLYCt	1	0	0
PGPP_hs	1	0	0
PGPPT	1	0	0
PGS	1	0	0
PHEASNMETr	1	1	0
PHEASNMETt	1	1	0
PHEASPr	1	1	0
PHEASPt	1	1	0
PHEGLNPHEr	1	1	0
PHEGLNPHEt	1	1	0
PHELEUASPr	1	1	0
PHELEUASPt	1	1	0
PHELEUHISr	1	1	0
PHELEUHISt	1	1	0
PHELEUr	1	1	0
PHELEUt	1	1	0
PHELYSALAr	1	1	0
PHELYSALAt	1	1	0
PHELYSPROr	1	1	0
PHELYSPROt	1	1	0
PHEPHEASNr	1	1	0
PHEPHEASNt	1	1	0
PHEPHEr	1	1	0
PHEPHEt	1	1	0
PHEPHETHRr	1	1	0
PHEPHETHRt	1	1	0
PHEPROARGr	1	1	0
PHEPROARGt	1	1	0
PHESERTRPr	1	1	0
PHESERTRPt	1	1	0
PHEt4	1	1	0
PHETHRLYSr	1	1	0
PHETHRLYSt	1	1	0
PHETRPLEUr	1	1	0
PHETRPLEUt	1	1	0
PHETYRGLNr	1	1	0
PHETYRGLNt	1	1	0
PHETYRLYSr	1	1	0
PHETYRLYSt	1	1	0
PHETYRr	1	1	0
PHETYRt	1	1	0
PHLAC	1	1	0
PHLACHt	1	1	0
PHYHx	1	1	0
PHYTt	1	1	0
PI45P4P	1	1	0
PI4P5K	1	0	0
PI4PLC	1	0	0
PI5P4K	1	1	0
PIK4	1	0	0
PIPLC	1	1	0
PIt6b	1	1	0
PIt7	1	1	0
PIt8	1	1	0
PIt9	1	1	0
PIter	1	1	0
PItg	1	1	0
PItx	1	1	0
PMANM	1	1	0
PMI12346PH	1	0	0
PMI12346PHn	1	1	0
PMTCOAtx	1	1	0
PMTCRNtr	1	0	0
PNTEHe	1	0	0
PNTK	1	0	0
PPA	1	1	0
PPASMCT1	1	1	0
PPAtm	1	0	0
PPCDC	1	0	0
PPDOy	1	1	0
PPItr	1	1	0
PPItx	1	1	0
PPMI12346Ptn	1	1	0
PPNCL3	1	0	0
PRGSTRNt	1	1	0
PRISTANALtx	1	1	0
PRISTtx	1	1	0
PRO_Dtde	1	1	0
PROARGASPr	1	1	0
PROARGASPt	1	1	0
PROARGCYSr	1	1	0
PROARGCYSt	1	1	0
PROASNCYSr	1	1	0
PROASNCYSt	1	1	0
PROCYSr	1	1	0
PROCYSt	1	1	0
PRODt2r	1	1	0
PROFVSCOAhc	1	1	0
PROFVSCOAitx	1	1	0
PROFVShc	1	1	0
PROFVStev	1	1	0
PROGLNPROr	1	0	0
PROGLNPROt	1	0	0
PROGLULYSr	1	1	0
PROGLULYSt	1	1	0
PROGLYPRO1c	1	1	0
PROHISr	1	1	0
PROHISt	1	1	0
PROHISTYRr	1	1	0
PROHISTYRt	1	1	0
PROLEUARGr	1	1	0
PROLEUARGt	1	1	0
PROLYSPROr	1	0	0
PROLYSPROt	1	0	0
PROPAT4te	1	1	0
PROPHEr	1	1	0
PROPHEt	1	1	0
PROPROARGr	1	0	0
PROPROARGt	1	0	0
PROPROPROr	1	0	0
PROPROPROt	1	0	0
PROSTGD2t	1	1	0
PROSTGE1t	1	1	0
PROSTGE2t	1	1	0
PROSTGE2t2	1	1	0
PROSTGF2t	1	1	0
PROSTGH2t	1	1	0
PROSTGI2t	1	1	0
PROt2r	1	1	0
PROt4	1	1	0
PROt4_2_r	1	1	0
PROTRPLYSr	1	1	0
PROTRPLYSt	1	1	0
PROTRPTHRr	1	1	0
PROTRPTHRt	1	1	0
PROVALGLNr	1	1	0
PROVALGLNt	1	1	0
PSERtr	1	1	0
PSHSABCtc	1	1	0
PSt3	1	1	0
PTDCACRNCPT1	1	1	0
PTDCACRNCPT2	1	1	0
PTDCACRNt	1	1	0
PTDCAt	1	1	0
PTVSTtep	1	1	0
PTVSTtu	1	1	0
PUNP6	1	0	0
PVD3	1	1	0
PVSOATPtu	1	1	0
PVStep	1	1	0
PYDAMtr	1	1	0
PYDXNtr	1	1	0
PYDXtr	1	1	0
PYK	1	1	0
PYRSMCT1	1	1	0
PYRt2m	1	1	0
PYRt2p	1	1	0
Q10H2e	1	1	0
q10h2tc	1	1	0
q10tm	1	1	0
r0002	1	1	0
r0009	1	1	0
r0021	1	1	0
r0022	1	0	0
r0027	1	1	0
r0047	1	1	0
r0051	1	0	0
r0081	1	1	0
r0082	1	1	0
r0083	1	1	0
r0084	1	1	0
r0119	1	1	0
r0139	1	1	0
r0166	1	0	0
r0170	1	1	0
r0173	1	1	0
r0196	1	0	0
r0202	1	0	0
r0220	1	0	0
r0221	1	0	0
r0249	1	1	0
r0308	1	0	0
r0317	1	1	0
r0318	1	0	0
r0319	1	0	0
r0354	1	1	0
r0355	1	0	0
r0360	1	0	0
r0361	1	0	0
r0363	1	0	0
r0364	1	0	0
r0377	1	0	0
r0380	1	1	0
r0383	1	1	0
r0390	1	1	0
r0392	1	0	0
r0408	1	1	0
r0410	1	1	0
r0422	1	1	0
r0423	1	1	0
r0424	1	1	0
r0425	1	1	0
r0426	1	1	0
r0431	1	0	0
r0432	1	0	0
r0437	1	1	0
r0444	1	1	0
r0451	1	0	0
r0472	1	1	0
r0474	1	1	0
r0475	1	1	0
r0483	1	1	0
r0488	1	1	0
r0494	1	1	0
r0497	1	1	0
r0512	1	1	0
r0517	1	0	0
r0525	1	1	0
r0531	1	1	0
r0545	1	1	0
r0547	1	1	0
r0552	1	1	0
r0553	1	1	0
r0555	1	1	0
r0557	1	0	0
r0568	1	0	0
r0571	1	1	0
r0575	1	1	0
r0587	1	1	0
r0591	1	1	0
r0595	1	0	0
r0596	1	0	0
r0610	1	1	0
r0611	1	1	0
r0615	1	1	0
r0617	1	1	0
r0627	1	0	0
r0633	1	1	0
r0636	1	1	0
r0655	1	1	0
r0671	1	0	0
r0706	1	1	0
r0707	1	1	0
r0737	1	1	0
r0743	1	1	0
r0744	1	1	0
r0752	1	1	0
r0753	1	1	0
r0754	1	1	0
r0755	1	1	0
r0756	1	0	0
r0757	1	0	0
r0774	1	0	0
r0782	1	0	0
r0784	1	0	0
r0795	1	0	0
r0801	1	1	0
r0812	1	1	0
r0817	1	1	0
r0819	1	1	0
r0821	1	1	0
r0822	1	1	0
r0829	1	1	0
r0830	1	1	0
r0835	1	1	0
r0838	1	1	0
r0839	1	0	0
r0840	1	1	0
r0841	1	1	0
r0842	1	1	0
r0892	1	0	0
r0908	1	1	0
r0909	1	1	0
r0913	1	1	0
r0915	1	1	0
r0917	1	1	0
r0934	1	1	0
r0941	1	1	0
r0944	1	1	0
r0946	1	0	0
r0954	1	1	0
r0960	1	1	0
r0963	1	1	0
r0983	1	1	0
r0984	1	1	0
r0986	1	1	0
r0987	1	1	0
r0990	1	1	0
r0995	1	1	0
r0999	1	1	0
r1000	1	1	0
r1005	1	0	0
r1050	1	1	0
r1051	1	1	0
r1088	1	1	0
r1116	1	0	0
r1147	1	1	0
r1148	1	1	0
r1156	1	1	0
r1165	1	1	0
r1166	1	1	0
r1169	1	0	0
r1174	1	1	0
r1175	1	1	0
r1181	1	0	0
r1251	1	1	0
r1252	1	1	0
r1255	1	1	0
r1260	1	1	0
r1291	1	1	0
r1298	1	1	0
r1367	1	1	0
r1368	1	1	0
r1383	1	0	0
r1400	1	1	0
r1401	1	1	0
r1411	1	1	0
r1418	1	1	0
r1421	1	1	0
r1423	1	1	0
r1428	1	0	0
r1429	1	0	0
r1446	1	0	0
r1467	1	1	0
r1487	1	1	0
r1514	1	1	0
r1515	1	1	0
r1516	1	1	0
r1517	1	1	0
r1518	1	1	0
r1519	1	1	0
r1520	1	1	0
r1521	1	1	0
r1522	1	1	0
r1523	1	1	0
r1525	1	1	0
r1527	1	1	0
r1529	1	1	0
r1544	1	1	0
r1546	1	1	0
r1547	1	1	0
r1548	1	1	0
r1549	1	1	0
r1551	1	1	0
r1552	1	1	0
r1553	1	1	0
r1554	1	1	0
r1556	1	1	0
r1557	1	1	0
r1559	1	1	0
r1560	1	1	0
r1561	1	1	0
r1562	1	1	0
r1563	1	1	0
r1564	1	1	0
r1565	1	1	0
r1566	1	1	0
r1567	1	1	0
r1568	1	1	0
r1569	1	1	0
r1570	1	1	0
r1571	1	1	0
r1573	1	1	0
r1574	1	1	0
r1575	1	1	0
r1576	1	1	0
r1578	1	1	0
r1579	1	1	0
r1580	1	1	0
r1581	1	1	0
r1583	1	1	0
r1584	1	1	0
r1585	1	1	0
r1586	1	0	0
r1587	1	1	0
r1588	1	1	0
r1589	1	1	0
r1590	1	1	0
r1591	1	1	0
r1592	1	1	0
r1593	1	1	0
r1594	1	1	0
r1595	1	1	0
r1596	1	1	0
r1597	1	1	0
r1598	1	1	0
r1599	1	1	0
r1600	1	1	0
r1602	1	1	0
r1603	1	1	0
r1604	1	1	0
r1605	1	1	0
r1606	1	1	0
r1607	1	1	0
r1608	1	1	0
r1609	1	1	0
r1610	1	1	0
r1611	1	1	0
r1612	1	1	0
r1613	1	1	0
r1614	1	1	0
r1615	1	1	0
r1616	1	1	0
r1617	1	1	0
r1618	1	1	0
r1619	1	1	0
