name	iPS_Ctrl_TP_vs_iPS_BD_NR_TP	iPS_Ctrl_TP_vs_iPS_BD_R_TP	iPS_Ctrl_TP_vs_iPS_BD_TP	UnChanged_iPS_Ctrl_TP_vs_Primary_TP
UDPGLCAter	0	0	0	1
UDPGLCAtg	0	0	0	1
UDPGLCter	0	0	0	1
UDPGLCURtr	0	0	0	1
UDPGLDCg	0	0	0	1
UDPXYLter	0	0	0	1
UDPXYLtg	0	0	0	1
UGLT	0	0	0	1
UGT1A5r	0	0	0	1
UMPK	0	0	0	1
UMPK2	0	0	0	1
UMPK2n	0	0	0	1
UMPK3	0	0	0	1
UMPK3n	0	0	0	1
UMPK4	0	0	0	1
UMPK5	0	0	0	1
UMPK5n	0	0	0	1
UMPK6	0	0	0	1
UMPK6n	0	0	0	1
UMPK7	0	0	0	1
UMPK7n	0	0	0	1
UMPKn	0	0	0	1
UMPtr	0	0	0	1
URAt	0	0	0	1
URIK1	0	0	0	1
URIt	0	0	0	1
URIt2r	0	0	0	1
VALARGGLYr	0	0	0	1
VALARGGLYt	0	0	0	1
VALHISASNr	0	0	0	1
VALHISASNt	0	0	0	1
VALLEUPHEr	0	0	0	1
VALLEUPHEt	0	0	0	1
VALLYSTYRr	0	0	0	1
VALLYSTYRt	0	0	0	1
VALPHEARGr	0	0	0	1
VALPHEARGt	0	0	0	1
VALPROTRPr	0	0	0	1
VALPROTRPt	0	0	0	1
VALSERARGr	0	0	0	1
VALSERARGt	0	0	0	1
VALtec	0	0	0	1
VALTRPPHEr	0	0	0	1
VALTRPPHEt	0	0	0	1
VALTRPVALr	0	0	0	1
VALTRPVALt	0	0	0	1
VALVALr	0	0	0	1
VALVALt	0	0	0	1
VD3	0	0	0	1
VITEtl	0	0	0	1
XOLEST2te	0	0	0	1
XSERtg	0	0	0	1
XYLt	0	0	0	1
XYLTD_Dr	0	0	0	1
XYLTer	0	0	0	1
XYLtly	0	0	0	1
XYLTt	0	0	0	1
XYLUDte	0	0	0	1
XYLULte	0	0	0	1
XYLUR	0	0	0	1
