rxnList	subSystem	GPR	Fluxspan_a	Fluxspan_b	FluxSpanRatio	Flux	MetabolicUnits	Localization
PI4P5K	Glycerophospholipid metabolism	200576.2 or 8396.1 or 200576.3 or 79837.1 or 8394.1 or 23396.1 or 8395.1 or 8396.2 or 5305.1 or 200576.1	758.265651438241	487.593744882921	1.5551176761308	L	phospholipid metabolism/inositol, cytosol	[c]
PI5P4K	Inositol phosphate metabolism	5297.1 or 55361.1 or 5298.1	758.265651438241	243.796872441461	3.11023535226159	L	new to recon	[c]
PIK3	Inositol phosphate metabolism	(5295.2 and 5291.1) or (23533.1 and 5294.1) or (5290.1 and 5295.1) or (5293.1 and 5295.3) or 5287.1 or 5286.1 or (5293.1 and 5296.1) or (5295.2 and 5293.1) or (5296.1 and 5291.1) or (5290.1 and 5295.3) or 5288.1 or (5290.1 and 8503.1) or (5291.1 and 5295.3) or (10870.1 and 5294.1) or (5291.1 and 8503.1) or (5293.1 and 5295.1) or (5296.1 and 5290.1) or 5289.1 or (5293.1 and 8503.1) or (5291.1 and 5295.1) or (5295.2 and 5290.1)	758.265651438241	487.593744882921	1.5551176761308	L	NA	[c]
PIPLC	Inositol phosphate metabolism	23236.2 or 5336.1 or 23007.1 or 113026.1 or 89869.1 or 84812.1 or 9651.1 or 5335.1 or 51196.1 or 257068.1 or 5332.2 or 5331.1 or 5335.2 or 5334.1 or 5332.1 or 5330.1 or 23236.1 or 5333.1	771.598984771574	504.690519076469	1.52885571574342	L	phospholipid metabolism/inositol, cytosol	[c]
PItg	Transport, golgi apparatus		758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental
PMI12346PH	Inositol phosphate metabolism	117283.1 or 9807.2 or 9807.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	[c]
PMI12346PHn	Inositol phosphate metabolism	51447.3 or 9807.2 or 51447.4 or 51447.6 or 9807.1 or 51447.5 or 117283.1 or 51447.1 or 51447.2	758.26565143824	487.593744882921	1.5551176761308	L	NA	[n]
PMTCOAFABP1tc	Transport, endoplasmic reticular	2168.1	1035	55.333333333333	18.7048192771085	L	NA	intercompartmental
PPMI12346Ptn	Transport, nuclear		758.26565143824	487.593744882921	1.5551176761308	L	NA	intercompartmental
PSERT	Glycine, serine, alanine, and threonine metabolism	29968.1 or 29968.2	757.265850502638	487.916325528083	1.55204040299949	L	phosphoserine transaminase, cytosol	[c]
PSHSABCtc	Transport, extracellular	19.1	758.265651438244	487.593744882921	1.5551176761308	L	NA	intercompartmental
PSP_L	Glycine, serine, alanine, and threonine metabolism	8781.1 or 5723.1	757.265850502638	487.916325528082	1.5520404029995	L	serine synthesis, cytosol	[c]
PYDAMK	Vitamin B6 metabolism	8566.1	758.265651438241	487.593744882921	1.5551176761308	L	vitamin b6 metabolism, cytosol	[c]
PYDXK	Vitamin B6 metabolism	8566.1	764.932318104907	492.755035205502	1.55235819718391	L	vitamin b6 metabolism, cytosol	[c]
PYDXNK	Vitamin B6 metabolism	8566.1	758.26565143824	487.593744882921	1.55511767613079	L	vitamin b6 metabolism, cytosol	[c]
PYDXPP	Vitamin B6 metabolism	57026.1	758.26565143824	487.593744882921	1.55511767613079	L	vitamin b6 metabolism, cytosol	[c]
PYNP2r	Pyrimidine catabolism	7378.2 or 151531.1 or 7378.1	1648.30600494224	1025.18748976584	1.60780932404737	L	pyrimidine catabolism	[c]
RBFK	Vitamin B2 metabolism	55312.1	758.265651438241	487.593744882921	1.5551176761308	L	vitamin b2 metabolism	[c]
RE0124C	Pentose phosphate pathway		217.884195805434	130.383248730965	1.67110574346111	L	HMP shunt	[c]
RE0344C	Fatty acid synthesis	641372.1 or 641371.1 or 570.1	397.351945854482	259.809458957534	1.52939753405756	L	fatty acid synthesis & elongation	[c]
RE0565C	Fatty acid synthesis	6785.1 or 79071.1 or 60481.1 or 54898.1 	438.8601486059	279.780485053581	1.56858741781741	L	fatty acid synthesis & elongation	[c]
RE0566C	Fatty acid synthesis		438.8601486059	279.780485053581	1.56858741781741	L	fatty acid synthesis & elongation	[c]
RE0567C	Fatty acid synthesis		438.8601486059	279.780485053581	1.56858741781741	L	fatty acid synthesis & elongation	[c]
RE0568C	Fatty acid synthesis	9045.1	438.8601486059	279.780485053581	1.56858741781741	L	fatty acid synthesis & elongation	[c]
RE0578C	Fatty acid synthesis	641372.1 or 641371.1 or 570.1	389.01861252115	251.028971152655	1.54969607983846	L	fatty acid synthesis & elongation	[c]
RE1441R	Phosphatidylinositol phosphate metabolism	5305.1 or 8396.1 or 79837.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	[r]
RE1447M	Phosphatidylinositol phosphate metabolism	54995.1	758.265651438241	487.593744882922	1.55511767613079	L	NA	[m]
RE1448R	Phosphatidylinositol phosphate metabolism	93492.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	[r]
RE1530M	Pyrimidine synthesis	7084.1	758.26565143824	487.593744882922	1.55511767613079	L	pyrimidine synthesis/ de novo	[m]
RE1807M	Bile acid synthesis	1593.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	[m]
RE1957R	Phosphatidylinositol phosphate metabolism	5305.1 or 8396.1 or 79837.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	[r]
RE2649C	Bile acid synthesis	641372.1 or 641371.1 or 570.1	773.265651438241	503.475465313029	1.53585567661668	L	NA	[c]
RE2649M	Bile acid synthesis	10965.1 or 11332.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[m]
RE2912M	Fatty acid oxidation	2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[m]
RE2972M	Phosphatidylinositol phosphate metabolism	5297.1 or 5298.1	758.265651438241	487.593744882922	1.55511767613079	L	NA	[m]
RE3132R	Fatty acid oxidation	11001.1 or 2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	390.685279187818	252.248483347778	1.54881121187625	L	NA	[r]
RE3146R	Fatty acid oxidation	11001.1 or 2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]
RE3160R	Fatty acid oxidation	11001.1 or 2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]
RE3268R	Phosphatidylinositol phosphate metabolism	93492.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	[r]
RE3270C	Phosphatidylinositol phosphate metabolism		1147.39847715736	731.390617324382	1.56879026060636	L	NA	[c]
SARCStm	Transport, mitochondrial		60	0	Inf	L	NA	intercompartmental
SARDHm	Urea cycle	1757.1	60	0	Inf	L	one carbon metabolism, mitochondria	[m]
SBTD_D2	Fructose and mannose metabolism	6652.1	479.018612521151	261.028971152656	1.83511665546507	L	D-sorbitol synthesis, cytosol	[c]
SCP21cx	Transport, peroxisomal	5825.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental
SCP21x	Transport, peroxisomal	6342.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental
SPHS1Pt2e	Transport, extracellular	4363.1 or 19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental
SPHS1Pte	Transport, extracellular		758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental
SUCCt4_2	Transport, extracellular	9058.1	455.441598497851	303.113102101585	1.50254672378106	L	NA	intercompartmental
SUCD1m	Citric acid cycle	6389.1 and 6392.1 and 6391.1 and 6390.1	676.460563995968	442.43860729571	1.52893656394648	L	TCA cycle, mitochondria	[m]
SUCSALte	Transport, extracellular		614.667529523622	402.875049848568	1.52570264590637	L	NA	intercompartmental
SUCSALtm	Transport, mitochondrial		614.667529523621	402.875049848569	1.52570264590637	L	NA	intercompartmental
TETPENT3t	Transport, extracellular		758.265651438239	487.593744882922	1.55511767613079	L	NA	intercompartmental
TETPENT6t	Transport, extracellular		758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental
TETTET6t	Transport, extracellular		758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental
THYMDtl	Transport, lysosomal	55315.1	758.265651438239	487.593744882921	1.55511767613079	L	NA	intercompartmental
TMNDNCt	Transport, extracellular		798.265651438241	517.593744882922	1.5422629414094	L	NA	intercompartmental
TTDCAtr	Transport, extracellular	11001.1	888.26565143824	590.927078216255	1.50317303806676	L	NA	intercompartmental
UGT1A10c	Heme degradation		1147.28426395939	738.622716035577	1.55327508760796	L	NA	[c]
URIDK2m	Nucleotide interconversion	1841.1	1363.42228668117	251.028971152656	5.43133440104827	L	pyrimidine synthesis/ de novo	[m]
Uritl	Transport, lysosomal	55315.1	758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental
biomass_maintenance	Exchange/demand reaction		30.5846005592794	20.2133199518049	1.51309139875107	L	biomass_maintenance	[c]
biomass_maintenance_noTrTr	Exchange/demand reaction		35.2355155251814	22.4575208167518	1.56898509914318	L	NA	[c]
r0047	Purine catabolism	22978.1 or 84618.1 or 51251.1 or 30833.1 or 4907.1 or 93034.1 or 56953.1 or 100526794.1	778.26565143824	509.045357786148	1.52887289813021	L	purine catabolism, cytosol	[m]
r0068	Miscellaneous	55902.1 or 84532.1	389.018612521152	251.028971152656	1.54969607983846	L	NA	[c]
r0085	Urea cycle	56954.1	778.26565143824	507.593744882921	1.53324515773485	L	NA	[c]
r0086	Urea cycle	56954.1	778.265651438241	507.593744882921	1.53324515773486	L	NA	[m]
r0097	Miscellaneous	55902.1 or 84532.1	389.018612521152	251.028971152656	1.54969607983846	L	NA	[c]
r0119	Purine catabolism	3704.1	389.01861252115	251.028971152656	1.54969607983845	L	purine catabolism, cytosol	[c]
r0156	Urea cycle		778.26565143824	507.593744882921	1.53324515773485	L	NA	[c]
r0157	Urea cycle		778.265651438241	507.593744882921	1.53324515773486	L	NA	[m]
r0178	Glutamate metabolism	7915.1	1262.14044793433	600.926260243058	2.10032500064788	L	glutamate metabolism, mitochondria/ Succinic semialdehyde dehydrogenase	[m]
r0220	Miscellaneous	79611.1 or 55902.1 or 84532.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]
r0221	Miscellaneous	79611.1 or 55902.1 or 84532.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[m]
r0318	Miscellaneous	79611.1 or 55902.1 or 84532.1	389.018612521151	251.028971152656	1.54969607983845	L	fatty acid activation, cytosol	[c]
r0319	Miscellaneous	79611.1 or 55902.1 or 84532.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[m]
r0354	Glycolysis/gluconeogenesis	2645.1 or 3098.1 or 3099.1 or 3101.1	479.018612521149	261.028971152656	1.83511665546507	L	glycolysis	[c]
r0355	Glycolysis/gluconeogenesis	2645.1 or 3098.1 or 3099.1 or 3101.1	479.01861252115	261.028971152656	1.83511665546507	L	glycolysis	[c]
r0365	Propanoate metabolism		758.265651438241	487.593744882921	1.5551176761308	L	NA	[m]
r0383	Miscellaneous	(5160.1 and 5162.1) or 5161.1	582.197546531303	382.004136115811	1.52406084512865	L	pyruvate dehydrogenase	[m]
r0444	Fatty acid oxidation	1374.1 and 1376.1	389.01861252115	251.028971152656	1.54969607983845	L	carnitine shuttle	[r]
r0522	Folate metabolism	275.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	[m]
r0523	Folate metabolism	10588.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	[m]
r0555	Miscellaneous	1737.1	582.197546531303	382.004136115811	1.52406084512865	L	NA	[m]
r0596	CoA synthesis	26275.1	758.26565143824	487.593744882921	1.5551176761308	L	NA	[m]
r0661	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]
r0715	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]
r0717	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]
r0719	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]
r0721	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]
r0723	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]
r0735	Fatty acid oxidation	55825.1 or 51102.1 	645.806671501088	860.637119688408	0.750382079423789	H	fatty acid synthesis & elongation	[m]
r0739	Bile acid synthesis	(124.1 and 125.1 and 126.1) or 130.1 or 131.1 or 128.1 or 127.1	771.598984771574	502.432454560341	1.53572679823554	L	NA	[c]
r1000	Transport, endoplasmic reticular		389.01861252115	251.028971152656	1.54969607983845	L	carnitine shuttle	intercompartmental
r1020	Transport, mitochondrial		758.265651438239	487.593744882922	1.55511767613079	L	NA	intercompartmental
r1050	Transport, extracellular		782.154540327129	507.593744882921	1.54090657777419	L	NA	intercompartmental
r1109	Miscellaneous		692.616751269035	443.692146909526	1.5610299981493	L	NA	[m]
r1116	Transport, extracellular		259.421883812747	169.681785928716	1.52887289813021	L	NA	intercompartmental
r1150	Transport, lysosomal		808.265651438241	537.59374488292	1.50348782725191	L	NA	intercompartmental
r1165	Miscellaneous	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]
r1166	Miscellaneous	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]
r1168	Miscellaneous	6646.1 or 8435.1	397.351945854483	259.809458957534	1.52939753405757	L	NA	[r]
r1174	Miscellaneous	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]
r1175	Miscellaneous	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]
r1179	Miscellaneous	3988.1 or 1056.1	397.351945854483	259.809458957534	1.52939753405757	L	NA	[r]
r1251	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]
r1255	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152655	1.54969607983846	L	NA	[r]
r1257	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	390.685279187817	252.248483347778	1.54881121187625	L	NA	[r]
r1262	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521149	251.238847130027	1.54840151897296	L	NA	[r]
r1367	Transport, lysosomal		389.018612521151	251.028971152656	1.54969607983845	L	NA	intercompartmental
r1368	Transport, lysosomal		389.018612521151	251.028971152656	1.54969607983845	L	NA	intercompartmental
r1443	Fatty acid oxidation	8310.1 or 51.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]
r1444	Fatty acid oxidation	8310.1 or 51.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]
r1445	Fatty acid oxidation	8310.1 or 51.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]
r1487	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[r]
r1514	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental
r1515	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental
r1516	Transport, extracellular	19.1	758.26565143824	487.59374488292	1.5551176761308	L	NA	intercompartmental
r1517	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental
r1518	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental
r1519	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental
r1520	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental
r1521	Transport, extracellular	19.1	758.265651438241	50	15.1653130287648	L	NA	intercompartmental
r1522	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental
r1523	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental
r1525	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental
r1527	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental
r1529	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental
r2510	Transport, endoplasmic reticular		1389.01861252115	53.3333333333333	26.0440989847716	L	NA	intercompartmental
r2514	Transport, endoplasmic reticular		389.01861252115	251.028971152656	1.54969607983845	L	NA	intercompartmental
r2514m	Transport, mitochondrial		389.01861252115	251.028971152656	1.54969607983845	L	NA	intercompartmental
r2517	Transport, peroxisomal	5825.1	758.26565143824	487.593744882921	1.5551176761308	L	NA	intercompartmental
r2518	Transport, peroxisomal	5825.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental
sink_Tyr_ggn[c]	Exchange/demand reaction		20	10	2	L	NA	[c]
sink_clpn_hs[c]	Sink		0.410775639992565	0.261809777681691	1.56898509914319	L	NA	[c]
sink_dgchol[c]	Exchange/demand reaction		10	20	0.5	H	NA	[c]
ACETONEt2	Transport, extracellular	6566.1 or 9123.1 or 9194.1	459.448538781308	1000	0.459448538781308	H	NA	intercompartmental
ACETONEt2m	Transport, mitochondrial	6566.1	459.448538781308	1000	0.459448538781308	H	NA	intercompartmental
ASNCYSCYSr	Peptide metabolism		10	20	0.5	H	NA	[c]
ASNCYSCYSt	Transport, extracellular	6564.1 or 6565.1	10	20	0.5	H	NA	intercompartmental
C180CPT1	Fatty acid oxidation	1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3	1018.9286559136	381.086012408348	2.67374981693577	L	carnitine shuttle	[c]
C180CPT2	Fatty acid oxidation	1376.1	1018.9286559136	375.752679075014	2.71170030888904	L	carnitine shuttle	[m]
CYSCYSr	Peptide metabolism		10	20	0.5	H	NA	[c]
CYSCYSt	Transport, extracellular	6564.1 or 6565.1	10	20	0.5	H	NA	intercompartmental
CYSTA	Methionine and cysteine metabolism	2805.1	20	37.5	0.533333333333333	H	NA	[c]
DNADtn	Transport, nuclear		389.018612521151	1324.85194585448	0.293631762959179	H	NA	intercompartmental
DXTRNt	Transport, extracellular		20	10	2	L	NA	intercompartmental
EX_HC00229[e]	Exchange/demand reaction		113.347081218274	75.033296721782	1.51062376532058	L	NA	[e]
EX_HC00250[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]
EX_ac[e]	Exchange/demand reaction		773.70663311163	488.436388420856	1.58404789539344	L	NA	[e]
EX_asncyscys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]
EX_cgly[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]
EX_cys_L[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]
EX_cyscys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]
EX_dxtrn[e]	Exchange/demand reaction		20	10	2	L	NA	[e]
EX_glc_D[e]	Exchange/demand reaction		215.148697859192	141.081518130609	1.52499562458644	L	NA	[e]
EX_gluala[e]	Exchange/demand reaction		0	237.187017890913	0	H	NA	[e]
EX_glyald[e]	Exchange/demand reaction		314.237832188714	0	Inf	L	NA	[e]
EX_gthrd[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]
EX_hiscyscys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]
EX_mercplaccys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]
EX_sfcys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]
FAOXC140	Fatty acid oxidation	35.1 or 34.1	85.2956870057668	53.0107355318084	1.60902666507214	L	betaoxidation	[m]
FAOXC18480m	Fatty acid oxidation	34.1 or 35.1	40	20	2	L	betaoxidation	[m]
GAPD	Glycolysis/gluconeogenesis	2597.1 or 26330.1	685.478318021003	393.210001880053	1.74328810239701	L	glycolysis	[c]
GGLUCT	Glutathione metabolism	79017.1	0	368.033547880517	0	H	NA	intercompartmental
GLYALDtr	Transport, extracellular		314.237832188712	0	Inf	L	NA	intercompartmental
HEX7	Fructose and mannose metabolism	2645.2 or 2645.3 or 3098.3 or 3098.1 or 3101.1 or 3098.2 or 3099.1 or 2645.1 or 3098.4 or 80201.1 or 3098.5	479.01861252115	0	Inf	L	fructose metabolism	[c]
HISCYSCYSr	Peptide metabolism		10	20	0.5	H	NA	[c]
HISCYSCYSt	Transport, extracellular	6564.1 or 6565.1	10	20	0.5	H	NA	intercompartmental
HMR_0354	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	20	19.4509306260575	L	NA	[c]
HMR_2613	Transport, mitochondrial	1384.1 or 1376.1	91.0546822609701	55.5720600255755	1.63849751510138	L	NA	[m]
HMR_3115	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	583.546893884457	30	19.4515631294819	L	NA	[m]
HMR_3398	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	91.0546822609702	55.5720600255755	1.63849751510138	L	NA	[m]
MCLACCYSR	Methionine and cysteine metabolism		10	20	0.5	H	NA	[c]
MCLOR	Methionine and cysteine metabolism	92483.1 or (3945.1 and 3939.1) or 55293.1 or 3948.2 or 3948.1 or 3945.1 or 160287.1 or 3939.1	10	20	0.5	H	NA	[c]
MERCPLACCYSt	Transport, extracellular		10	20	0.5	H	NA	intercompartmental
MGCHrm	Valine, leucine, and isoleucine metabolism	549.1	305.003685185893	20	15.2501842592946	L	leucine metabolism	[m]
MMEm	Valine, leucine, and isoleucine metabolism	84693.1	544.879198912652	1020	0.534195293051619	H	gluconeogenesis, mitochondria	[m]
NDPK5m	Nucleotide interconversion	4833.1 or 10201.1	758.265651438239	60.0000000000001	12.637760857304	L	NA	[m]
SFCYSc	Methionine and cysteine metabolism		10	20	0.5	H	NA	[c]
SFCYSe	Transport, extracellular		10	20	0.5	H	NA	intercompartmental
STRDNCCPT1	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	389.01861252115	20	19.4509306260575	L	carnitine shuttle	[c]
URIDK3	Nucleotide interconversion		2000	1323.19796954315	1.51148962289485	L	NA	[c]
r0339	Miscellaneous	132158.1	319.345741680767	0	Inf	L	NA	[c]
r0357	Fructose and mannose metabolism	3098.1 or 3099.1 or 3101.1	479.018612521151	0	Inf	L	fructose metabolism	[c]
r0358	Fructose and mannose metabolism	3098.1 or 3099.1 or 3101.1	479.01861252115	0	Inf	L	fructose metabolism	[c]
r0390	Miscellaneous	6476.1	113.347081218274	75.0332967217819	1.51062376532057	L	NA	[e]
r0392	Miscellaneous	224.1 or 217.1 or 219.1 or 223.1 or 501.1	319.345741680767	0	Inf	L	NA	[c]
r0571	Valine, leucine, and isoleucine metabolism		544.879198912652	1020	0.534195293051619	H	valine metabolism	[m]
r0633	Fatty acid oxidation	55825.1 or 51102.1 	706.179763113367	461.01269035533	1.53180113668687	L	fatty acid synthesis & elongation	[m]
r0853	Purine catabolism		1000	658.265651438241	1.5191435217911	L	NA	intercompartmental
r0940	Transport, extracellular		20	40	0.5	H	NA	intercompartmental
sink_cys_L[c]	Exchange/demand reaction		20	40	0.5	H	NA	[c]
